msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Asheville, NC",6.43257816430223,250.0,-1.4993131307450432e-07,0.0014925867837947198,0.06553105715835691,0.3706051128502044,0.519768612025128,0.519768612025128,0.519768612025128,4375.0,0.0084,206600.0,1773.5420542493714,431645.5912351482,0.004108792236645818
"Warner Robins, GA",3.125968457743651,105.45454545454545,-2.328481565630704e-07,0.0014781556121843994,0.05319526856693764,0.35123633225275325,0.5172395328713957,0.5172395328713957,0.5172395328713957,4006.0,0.0092,81600.0,1489.4944444444443,235436.33573009985,0.006326527465802793
"Sioux Falls, SD",6.608420515051965,228.1818181818182,2.2398340128010284e-07,0.0014702648152576936,0.06618706263126305,0.45794891128473725,0.5158566617814699,0.5158566617814699,0.5158566617814699,5353.0,0.0131,173700.0,1176.555411979325,327967.386060554,0.003587415889463145
"El Paso, TX",11.614058623937725,443.6363636363636,1.733496373746376e-07,0.0014622472860506997,0.08486132387046823,0.44612122679210053,0.514451580716025,0.514451580716025,0.514451580716025,5602.0,0.018,346400.0,1516.1125549613787,217522.9619301441,0.006969896610033597
"El Centro, CA",1.926663981283114,76.36363636363636,6.452365505892107e-07,0.001462032623051897,0.048721088729802436,0.5563506289776999,0.5144139607825914,0.5144139607825914,0.5144139607825914,2598.0,0.0076,59000.0,1655.0,339420.4315101102,0.004875958682383276
"Durham, NC",13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,0.09110813447956867,0.4767164290553048,0.5112330216851658,0.5112330216851658,0.5112330216851658,4375.0,0.0084,351500.0,1735.7898789638784,415734.9550236545,0.004175231978906165
"Clarksville, TN",3.937721074055747,124.54545454545455,4.3146465571820154e-07,0.0014312876131380063,0.056223629804581066,0.506415045862685,0.5090258630068772,0.5090258630068772,0.5090258630068772,4873.0,0.0071,101300.0,1365.0149024024024,269773.054267143,0.005059863766270352
"Redding, CA",2.3200633792034595,89.0909090909091,5.93027562199899e-08,0.001425694891469524,0.050188722419714914,0.4194806924209077,0.5080457322062518,0.5080457322062518,0.5080457322062518,2598.0,0.0076,71500.0,1471.2591666666667,370241.2718188584,0.00397378487665331
"Yuma, AZ",2.6968889610855724,77.27272727272727,1.7771073208028104e-07,0.0014171498330391966,0.05159452507755997,0.4471399472711303,0.5065482010475127,0.5065482010475127,0.5065482010475127,4086.0,0.0066,61500.0,1431.6458598186284,277416.77200582554,0.0051606319598750325
"Des Moines, IA",12.101995421885363,483.6363636363636,1.408353750053829e-07,0.0013792313999149526,0.0866816430854991,0.4385261280447043,0.4999029527373796,0.4999029527373796,0.4999029527373796,4388.0,0.0157,398900.0,1238.0522670080595,287375.9329273876,0.004308127874162945
"Albany, OR",1.4335023705031438,57.27272727272727,-8.21227917777806e-07,0.001376134540882075,0.04688127759033866,0.2137950353644988,0.49936022468773905,0.49936022468773905,0.49936022468773905,3016.0,0.0097,47700.0,1754.2195767195765,402117.663087405,0.0043624534253256025
"Seattle, WA",62.47442335283947,2580.909090909091,-3.4248436032604947e-07,0.0013616560366090016,0.27460331420388184,0.3256261005208203,0.4968228504313017,0.4968228504313017,0.4968228504313017,2801.0,0.0098,2146400.0,2193.73452344798,783020.2117733428,0.0028016320529960855
"San Diego, CA",41.37253131876002,1753.6363636363637,-1.1614164191949144e-08,0.0013491832169169988,0.19587963584080104,0.402915007883059,0.4946369746671505,0.4946369746671505,0.4946369746671505,2598.0,0.0076,1560300.0,2971.155757070846,1006021.5507693476,0.0029533718783645107
"Grand Rapids, MI",11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,0.08587163219234072,0.4012540200386569,0.4934665633876561,0.4934665633876561,0.4934665633876561,3564.0,0.0154,585700.0,1598.2777921109964,319844.50128496205,0.0049970463324833835
"Lafayette, IN",3.1158769197115403,115.45454545454545,8.982476048829969e-07,0.0013348662096381192,0.053157620616083485,0.6154521986126068,0.49212790294168124,0.49212790294168124,0.49212790294168124,4451.0,0.0085,110800.0,1366.5413466461853,258002.7672080671,0.005296615076783785
"Killeen, TX",4.650698058837416,185.45454545454547,-5.367757985894418e-08,0.001320896172596772,0.05888349417786022,0.3930892953383483,0.4896796381429401,0.4896796381429401,0.4896796381429401,5602.0,0.018,155100.0,1326.1081433234074,254564.3218916604,0.00520932443898318
"Knoxville, TN",16.018913473142412,514.5454545454545,3.138470910861558e-07,0.0013172066023008082,0.10129427575103045,0.4789404254126341,0.4890330367737845,0.4890330367737845,0.4890330367737845,4873.0,0.0071,439100.0,1777.676192019433,340442.902619132,0.005221657371451198
"Twin Falls, ID",1.9761748874600698,58.18181818181818,-2.9109680726580195e-08,0.0013106377762642906,0.048905796368674086,0.3988281805637692,0.4878818425781884,0.4878818425781884,0.4878818425781884,3427.0,0.0069,50300.0,1592.7904761904765,358993.6261994532,0.0044368210462475965
"Salinas, CA",2.5769591734844233,150.9090909090909,-1.563251291772287e-07,0.001306511594569721,0.051147109556239995,0.36911156321585065,0.4871587245673968,0.4871587245673968,0.4871587245673968,2598.0,0.0076,146900.0,2621.485081585082,849623.6587162022,0.0030854661998774803
"Springfield, MO",8.646792371759886,270.90909090909093,4.735372645953498e-07,0.0013011652435841105,0.07379150540694757,0.5162429058754245,0.4862217705077157,0.4862217705077157,0.4862217705077157,4956.0,0.0097,236800.0,1228.582905982906,251748.54676332575,0.004880198602051607
"Tyler, TX",4.219131927054354,134.54545454545453,4.1860670901377364e-07,0.0012955497327647478,0.057273473934366416,0.5034115216307704,0.48523764588261237,0.48523764588261237,0.48523764588261237,5602.0,0.018,116500.0,1485.180860805861,268528.00250226003,0.005530823031364713
"Lubbock, TX",5.06091851535391,185.45454545454547,2.3303844596321937e-07,0.0012946824117521934,0.06041388127417396,0.4600641048496199,0.48508564689377925,0.48508564689377925,0.48508564689377925,5602.0,0.018,161300.0,1380.8458970767797,206801.4181617232,0.0066771587417109885
"Harrisonburg, VA",1.652025012052358,81.81818181818181,1.4529762940692263e-07,0.0012934205360178358,0.04769650809765945,0.43956847870395666,0.4848645017435073,0.4848645017435073,0.4848645017435073,3430.0,0.0082,73000.0,1636.5711412770236,319901.4809616005,0.0051158598464677634
"Pocatello, ID",1.260439605103578,45.45454545454545,2.9154439535206367e-07,0.0012920932345020523,0.046235641764985284,0.47373067547244363,0.4846318906510105,0.4846318906510105,0.4846318906510105,3427.0,0.0069,39900.0,1086.2694444444444,336230.58810229413,0.0032307276104039644
"Houston, TX",114.1001564936033,3933.6363636363635,1.0121218801917712e-06,0.0012915315463498738,0.4672006227517657,0.6420524134948045,0.4845334541667851,0.4845334541667851,0.4845334541667851,5602.0,0.018,3430300.0,1664.1450377178244,312099.09120781795,0.00533210472122047
"Hammond, LA",1.5139619328801854,54.54545454545455,3.7078959434358744e-07,0.0012881980157130077,0.04718144369390771,0.49224178622016335,0.4839492491507491,0.4839492491507491,0.4839492491507491,5277.0,0.0055,49800.0,1227.9375,207690.00340695557,0.005912357262539658
"Lebanon, PA",1.3336331702039843,60.0,5.25490918573652e-07,0.001287397396254808,0.046508701008578505,0.5283789072329822,0.4838089396847902,0.4838089396847902,0.4838089396847902,2902.0,0.0158,57000.0,1305.482142857143,280783.01668790047,0.004649434136923705
"Charlottesville, VA",2.656163553416702,139.0909090909091,3.6405540933364216e-07,0.001287078388375326,0.05144259301908143,0.490668728847589,0.48375303319295015,0.48375303319295015,0.48375303319295015,3430.0,0.0082,126600.0,1864.6944676700111,447134.205289183,0.004170323910835728
"Trenton, NJ",8.102356172347868,332.72727272727275,1.314054293825556e-07,0.0012798348700579973,0.07176040695461394,0.4363233603062095,0.48248359841172045,0.48248359841172045,0.48248359841172045,2619.0,0.0249,294300.0,2360.175794455713,415786.3203887348,0.005676415213105359
"Laredo, TX",2.7709803642122903,124.54545454545455,5.016613935926876e-07,0.0012688516319560967,0.05187093383653747,0.5228125009193914,0.480558773506712,0.480558773506712,0.480558773506712,5602.0,0.018,113000.0,1229.1005291005292,205982.6859358376,0.005967008943088483
"Florence, SC",2.6361381980022602,110.0,2.769140302232512e-07,0.0012671297235651463,0.051367885517204025,0.47031312699473726,0.48025700711284036,0.48025700711284036,0.48025700711284036,4319.0,0.0057,97500.0,1355.763888888889,176141.1215226817,0.007697032227163985
"Yakima, WA",2.3550638971228235,100.9090909090909,3.533143166013951e-07,0.001239921574287744,0.05031929694406446,0.4881596865377903,0.47548874816566605,0.47548874816566605,0.47548874816566605,2801.0,0.0098,92200.0,1297.4877344877343,335099.3892089299,0.0038719489687842087
"Columbia, SC",9.784084142983138,478.1818181818182,4.5764129929849585e-07,0.0012354894214141497,0.07803433782492053,0.5125297222656081,0.4747120083595407,0.4747120083595407,0.4747120083595407,4319.0,0.0057,433800.0,1493.6250179330352,248386.99636799356,0.006013297957515378
"Las Cruces, NM",2.4295064512171423,88.18181818181819,8.817230891209298e-07,0.0012313427660978053,0.05059701572281581,0.6115921901172432,0.4739853023233669,0.4739853023233669,0.4739853023233669,4529.0,0.008,80600.0,1241.515,282377.9378161615,0.004396643057887449
"Blacksburg, VA",1.819003136685924,89.0909090909091,1.0723923206950481e-06,0.0012306644469830188,0.04831944428537636,0.6561311566006088,0.47386642613097524,0.47386642613097524,0.47386642613097524,3430.0,0.0082,85800.0,1814.466414141414,262068.9017732835,0.006923623527491689
"Greeley, CO",3.9421846940830823,127.27272727272727,5.303447036901485e-07,0.0012296366430533264,0.05624028198850843,0.5295127166622035,0.4736863023293256,0.4736863023293256,0.4736863023293256,5542.0,0.0051,115900.0,1838.7158585499928,497907.4584964118,0.0036928867547045266
"Allentown, PA",8.516572997264031,380.0,3.1128840993610315e-07,0.0012282305604188212,0.07330570308467724,0.4783427358271516,0.4734398847566312,0.4734398847566312,0.4734398847566312,2902.0,0.0158,397000.0,1701.316190410613,325862.09883506066,0.005220969841208064
"Bakersfield, CA",11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,0.08454731673858708,0.5823960537739228,0.47254806782336795,0.47254806782336795,0.47254806782336795,2598.0,0.0076,293100.0,1754.401058597983,349602.8949897485,0.005018268108590542
"Hanford, CA",1.0611004697381747,47.27272727272727,4.347778718294384e-07,0.0012172428666273377,0.04549197811850576,0.5071889894093824,0.4715142789869816,0.4715142789869816,0.4715142789869816,2598.0,0.0076,43500.0,1741.8131313131314,345351.45338061283,0.005043595775441762
"Carson City, NV",0.9327034739158896,33.63636363636363,8.68187524558581e-08,0.0012022939802033203,0.04501297444501643,0.42590823200864314,0.468894469726349,0.468894469726349,0.468894469726349,2707.0,0.006,32000.0,1758.1142857142856,467585.1752015344,0.0037599872257637742
"Richmond, VA",15.311589675644983,769.0909090909091,2.333865989748203e-07,0.0011953882517595931,0.09865550141540155,0.46014543089885585,0.46768423300268086,0.46768423300268086,0.46768423300268086,3430.0,0.0082,724100.0,1630.087015609046,367065.2336323767,0.004440864637269383
"Abilene, TX",2.9585812291381055,82.72727272727273,6.800019230160181e-07,0.0011939034045799141,0.05257080615733242,0.5644715709069036,0.46742401185432175,0.46742401185432175,0.46742401185432175,5602.0,0.018,77400.0,1263.147548811545,189719.15720792496,0.006657986296171364
"Little Rock, AR",10.103233355392554,423.6363636363636,5.664620088787334e-07,0.0011918736345452163,0.07922497039506984,0.5379494603989009,0.46706829235903463,0.46706829235903463,0.46706829235903463,6099.0,0.0062,397200.0,1226.2517043142043,216367.24513702397,0.00566745536524083
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,0.13906943405391659,0.28549770276665254,0.46572386328795606,0.46572386328795606,0.46572386328795606,2598.0,0.0076,1162200.0,3277.120039914307,1740114.7781592829,0.0018832780923686478
"Jacksonville, NC",1.9267598559022667,56.36363636363637,9.826215683372657e-07,0.0011774406973076989,0.04872144640401805,0.6351613519947957,0.46453890377713813,0.46453890377713813,0.46453890377713813,4375.0,0.0084,55400.0,1357.7522581102317,270554.1098256764,0.0050184129857981435
"Columbus, OH",30.66919780592396,1165.4545454545455,-8.147366722673313e-08,0.001168575070451689,0.15594929293522242,0.38659632846885417,0.4629851926390716,0.4629851926390716,0.4629851926390716,3265.0,0.0156,1159000.0,1491.469257748912,327269.7732520801,0.004557308311513711
"Rapid City, SD",2.1873916813003254,76.36363636363636,5.489515182781381e-07,0.0011638523023236385,0.04969377134818339,0.5338591352450808,0.46215752218076855,0.46215752218076855,0.46215752218076855,5353.0,0.0131,74900.0,1198.9346305868046,347913.9222756198,0.0034460668395931574
"Oklahoma City, OK",19.64743776791477,725.4545454545455,8.749103880118213e-07,0.001155869516692699,0.11483101354937378,0.6100007919464175,0.4607585299663398,0.4607585299663398,0.4607585299663398,8426.0,0.009,709700.0,1340.8765303215455,234949.84815329904,0.00570707553488886
"Bremerton, WA",2.2804236126862363,99.0909090909091,-1.043049135891923e-07,0.0011465398806266352,0.05004084050350334,0.38126311288857456,0.4591235006891799,0.4591235006891799,0.4591235006891799,2801.0,0.0098,97600.0,1949.3798864306327,556929.6000162583,0.0035002267546449767
"State College, PA",0.0806678923680494,67.27272727272727,1.2506577914087474e-07,0.00114574959851902,0.041834331744762525,0.4348424634289347,0.45898500285560784,0.45898500285560784,0.45898500285560784,2902.0,0.0158,81400.0,1534.301847662142,322465.75345912174,0.004758030368197354
"Vallejo, CA",2.143571954804679,139.0909090909091,-4.049244138757784e-08,0.0011384344049971957,0.049530295483126825,0.3961692492229185,0.45770300691368904,0.45770300691368904,0.45770300691368904,2598.0,0.0076,144400.0,2432.890970094417,599302.7652316781,0.004059535699211919
"Portland, ME",4.039111775186203,206.36363636363637,-6.331731094815682e-08,0.0011323321035354948,0.056601882566556655,0.39083752321787274,0.45663357167770713,0.45663357167770713,0.45663357167770713,2510.0,0.0136,218700.0,2184.107375886525,518015.9636129946,0.004216293568740776
"San Francisco, CA",44.32871293960535,2344.5454545454545,-5.817203267245849e-07,0.0011301917031955528,0.20690810147442454,0.269742292729326,0.4562584640962466,0.4562584640962466,0.4562584640962466,2598.0,0.0076,2472300.0,3023.5909346900467,1265181.2847778692,0.0023898479775733526
"Rochester, MN",2.258914164883629,127.27272727272727,1.6230351298815155e-09,0.0011214229859107965,0.049960596379050176,0.4060071228093179,0.4547217364701965,0.4547217364701965,0.4547217364701965,4308.0,0.0112,127700.0,1584.7019805481875,320312.5663350084,0.004947361256163706
"Fort Wayne, IN",5.184361582188454,211.8181818181818,2.6437083226607786e-07,0.0011201173795189752,0.06087440359482371,0.46738312581522556,0.4544929274727223,0.4544929274727223,0.4544929274727223,4451.0,0.0085,237200.0,1179.9154761904765,235676.05120959276,0.005006514111784517
"Portland, OR",28.887317399634387,1185.4545454545455,-5.544777757029499e-07,0.0011180787394517596,0.1493017288324552,0.27610595747406125,0.4541356534941999,0.4541356534941999,0.4541356534941999,3016.0,0.0097,1231700.0,1809.646129511547,564868.1451757918,0.003203661146351897
"Philadelphia, PA",60.17233195235576,2829.090909090909,3.679232313233736e-07,0.0011151312884783366,0.26601502730138943,0.49157222435413755,0.45361910937603545,0.45361910937603545,0.45361910937603545,2902.0,0.0158,3104400.0,1811.753287977249,362668.6493123714,0.00499561594698736
"Decatur, AL",2.1679253467595725,61.81818181818182,3.550568192803734e-07,0.0011118823416304798,0.049621149355007645,0.48856672267978063,0.4530497277647307,0.4530497277647307,0.4530497277647307,5144.0,0.0041,60800.0,1156.0694444444446,221001.80451059493,0.005231040746497715
"Lexington, KY",5.75267215437108,275.45454545454544,6.183390990503975e-07,0.0011092985553656654,0.06299456886827831,0.5500675769997544,0.45259691629824045,0.45259691629824045,0.45259691629824045,5182.0,0.0086,298400.0,1351.1127672620637,292182.2873293477,0.004624211753599869
"Lancaster, PA",4.844859416205798,224.54545454545453,1.8158903659961594e-08,0.001105905033927689,0.05960784137020309,0.4098697832299547,0.45200219782642953,0.45200219782642953,0.45200219782642953,2902.0,0.0158,265200.0,1393.2227437844977,345171.6664083088,0.004036318386968742
"Corvallis, OR",0.5092026484805422,43.63636363636363,5.446529475324433e-07,0.0011033043570328647,0.043433043000280176,0.5328550199151542,0.45154642625791813,0.45154642625791813,0.45154642625791813,3016.0,0.0097,45700.0,2027.9761904761904,537749.4024538989,0.0037712290915098657
"Tuscaloosa, AL",2.0351277094573046,97.27272727272727,4.961312741556748e-07,0.001101891816540391,0.04912572844822463,0.5215207046383623,0.4512988769383076,0.4512988769383076,0.4512988769383076,5144.0,0.0041,115900.0,1548.7823354806114,214363.9261374904,0.007225013850918374
"Lewiston, ID",0.6251442607327207,30.0,5.228645728687535e-07,0.0011007958251371514,0.04386558005321822,0.5277654116922572,0.45110680320476393,0.45110680320476393,0.45110680320476393,3427.0,0.0069,30800.0,1270.0,348363.45358310745,0.003645617779182517
"Atlantic City, NJ",-0.5728642803764641,30.90909090909091,1.3646088724483276e-06,0.0010923918201289674,0.03939623489145783,0.7243908495619488,0.44963399181785885,0.44963399181785885,0.44963399181785885,2619.0,0.0249,132300.0,2069.6490264121844,368560.9427643964,0.005615486575676613
"Champaign, IL",2.9360955165258575,115.45454545454545,7.798411641156647e-07,0.0010823496083652558,0.0524869199349694,0.5877933023491015,0.4478740828433993,0.4478740828433993,0.4478740828433993,4390.0,0.0227,123400.0,1136.0029417610813,203982.06287269015,0.005569131548934705
"Dothan, AL",1.8105854760715845,61.81818181818182,5.363415137769993e-07,0.0010794017830527802,0.048288040977762875,0.530913528535521,0.44735747312189234,0.44735747312189234,0.44735747312189234,5144.0,0.0041,63900.0,1378.611111111111,176062.24152231155,0.007830248548416931
"Bellingham, WA",1.6432940336073232,86.36363636363636,-1.1020209801105822e-07,0.001078331879754862,0.04766393591229371,0.37988557285684893,0.4471699713583252,0.4471699713583252,0.4471699713583252,2801.0,0.0098,97100.0,1914.6829924960373,617242.9527765726,0.0031019924713326093
"Billings, MT",2.5002136112350253,86.36363636363636,6.206331305094875e-07,0.0010747251086659334,0.05086079907049976,0.5506034463134589,0.4465378806438907,0.4465378806438907,0.4465378806438907,4271.0,0.0084,93200.0,1317.5400508351488,395263.0327291453,0.0033333247527299005
"Hinesville, GA",0.7786595042986817,20.90909090909091,9.449586027232253e-08,0.001065399645115969,0.04443829100438786,0.4277015493934346,0.4449035826048986,0.4449035826048986,0.4449035826048986,4006.0,0.0092,22000.0,1573.785627169528,237793.37230162203,0.006618290543326437
"Albuquerque, NM",8.567753781659068,386.3636363636364,5.275052150998583e-07,0.0010622412154659795,0.07349664044719326,0.5288494324704713,0.4443500642349412,0.4443500642349412,0.4443500642349412,4529.0,0.008,420900.0,1526.9191877924434,334797.15817159414,0.004560729237163504
"Hattiesburg, MS",1.7605291392216615,63.63636363636363,4.513333416934585e-08,0.0010541532137142626,0.0481012985304106,0.41617081694392505,0.44293263277629313,0.44293263277629313,0.44293263277629313,4700.0,0.0081,68800.0,1152.3944517640168,199434.71385091476,0.00577830423556792
"Lansing, MI",0.27264333319355805,173.63636363636363,5.099117237402918e-07,0.0010448550631008155,0.042550524057411575,0.524739718933998,0.44130312136033045,0.44130312136033045,0.44130312136033045,3564.0,0.0154,243400.0,1187.589177874892,221524.721059544,0.005360978098492573
"Napa, CA",0.3743205787514668,51.81818181818182,6.255651052707867e-07,0.0010441439741668264,0.042929845815063344,0.5517555202835316,0.44117850222004423,0.44117850222004423,0.44117850222004423,2598.0,0.0076,75500.0,2984.9951690821254,942913.1883584072,0.003165715790102524
"Hot Springs, AR",1.2518778848224763,32.72727272727273,9.638124338439647e-08,0.0010428516580131796,0.04620370102182559,0.42814196138095717,0.4409520223518481,0.4409520223518481,0.4409520223518481,6099.0,0.0062,41000.0,1085.3,238249.734625316,0.004555304129537855
"New York, NY",106.25438849568049,7990.0,3.6786669973306833e-07,0.001025268201003067,0.4379308437489005,0.49155901897965176,0.43787050161495783,0.43787050161495783,0.43787050161495783,3276.0,0.0172,10177900.0,3205.572268578418,664433.3106339874,0.0048245207115214205
"Walla Walla, WA",0.7349630628660908,25.454545454545453,7.494435959591771e-09,0.0010161825501403988,0.04427527507219586,0.40737863997863744,0.4362782310207649,0.4362782310207649,0.4362782310207649,2801.0,0.0098,29500.0,1443.1712962962963,404286.2393390597,0.003569677015610622
"Johnson City, TN",2.3746816172979157,77.27272727272727,1.7575288240669818e-07,0.0010108947389328366,0.05039248370337432,0.44668260761401174,0.4353515361234252,0.4353515361234252,0.4353515361234252,4873.0,0.0071,86500.0,1241.362745098039,256642.16098184115,0.004836940042699658
"Morristown, TN",1.4114159762105325,44.54545454545455,-7.447573308407375e-08,0.0010038481317080536,0.04679888108306416,0.38823099574925146,0.4341166102339712,0.4341166102339712,0.4341166102339712,4873.0,0.0071,49200.0,1137.5833333333333,265741.86108763365,0.004280783346204506
"Medford, OR",1.5518514301872992,74.54545454545455,-7.688594011010107e-07,0.0009985822654354527,0.04732279597618301,0.2260279456762219,0.43319376121131425,0.43319376121131425,0.43319376121131425,3016.0,0.0097,89400.0,1786.8823529411766,428197.5945102437,0.004173032207210191
"Flagstaff, AZ",0.8062247490819036,52.72727272727279,6.771740483587959e-07,0.0009978622855593559,0.044541127160539616,0.5638109996467304,0.4330675839233635,0.4330675839233635,0.4330675839233635,4086.0,0.0066,70400.0,2391.9809829059827,645769.5630878239,0.0037040782341435253
"Kansas City, MO",21.045456796765887,988.1818181818181,1.1451890619073725e-07,0.0009952749883724733,0.12004652693532988,0.4323787894687873,0.432614157163808,0.432614157163808,0.432614157163808,4956.0,0.0097,1144400.0,1429.0833652553492,303456.38801645825,0.00470935337560876
"Homosassa Springs, FL",0.7479851471889395,30.0,1.3819938775945051e-07,0.0009927771354976548,0.044323855852354974,0.4379103803090686,0.4321764056211491,0.4321764056211491,0.4321764056211491,5854.0,0.0089,35400.0,1643.8370726495723,285277.39845892176,0.005762240827803521
"Cincinnati, OH",22.416610334606347,960.9090909090909,1.1061898595128395e-07,0.00099183117526889,0.1251618146983905,0.43146779604106533,0.432010625020694,0.432010625020694,0.432010625020694,3265.0,0.0156,1157900.0,1498.5578929957326,289381.9235861912,0.005178477889789109
"Columbia, MO",1.8777565649569476,89.0909090909091,3.4299909807125474e-07,0.0009852635569655049,0.04853863249762134,0.4857501253905115,0.43085964248169606,0.43085964248169606,0.43085964248169606,4956.0,0.0097,106600.0,1174.8975334679023,292445.7468935799,0.004017488870834712
"Boston, MA",29.353154708564766,1525.4545454545455,-2.8686553220297534e-08,0.000978281379876615,0.1510396026884361,0.3989270201178228,0.4296360080464607,0.4296360080464607,0.4296360080464607,2746.0,0.0123,1931100.0,3079.325954400825,721178.6944309538,0.004269851533579438
"Louisville/Jefferson County, KY",12.033327924492433,569.0909090909091,9.257484671157482e-08,0.0009765677946831607,0.08642546899598956,0.42725281438836915,0.4293357003023679,0.4293357003023679,0.4293357003023679,5182.0,0.0086,698800.0,,,
"Ann Arbor, MI",2.9391821200824326,174.54545454545453,2.7057417135511778e-08,0.000972732371546602,0.052498434958609445,0.41194841222618706,0.42866353805786406,0.42866353805786406,0.42866353805786406,3564.0,0.0154,230100.0,1838.963324575204,407980.1361622626,0.004507482501167185
"Madison, WI",7.152993465858744,354.54545454545456,1.2570434083140213e-07,0.0009725093688290573,0.06821867125457087,0.4349916268649918,0.42862445657928444,0.42862445657928444,0.42862445657928444,2711.0,0.0185,426600.0,1588.62656641604,420023.8621228907,0.003782229319988585
"Harrisburg, PA",6.091873477902607,290.0,2.062407698254355e-07,0.0009719022890878681,0.06426000875636521,0.4538043596905334,0.4285180651677239,0.4285180651677239,0.4285180651677239,2902.0,0.0158,362400.0,1344.97119775202,281617.51803877944,0.004775879025987347
"Birmingham, AL",12.698508934246263,487.27272727272674,2.763776207128883e-07,0.0009561116330842041,0.08890702353055546,0.4701878255761173,0.425750734835787,0.425750734835787,0.425750734835787,5144.0,0.0041,572300.0,1392.9871576581866,253552.68722404307,0.0054938765307871555
"Fargo, ND",3.1115214196404652,125.45454545454545,3.6384115761740557e-07,0.0009454999629861698,0.053141371789383406,0.49061868118164065,0.4238910276438892,0.4238910276438892,0.4238910276438892,4682.0,0.0098,152500.0,1172.699510815204,298887.44452489185,0.003923548922168055
"Tucson, AZ",9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,0.07771923291442523,0.4547326969679571,0.42308838911745605,0.42308838911745605,0.42308838911745605,4086.0,0.0066,403800.0,1563.7728356548598,356957.8355340108,0.004380833476635826
"Detroit, MI",9.116276225290369,979.0909090909091,1.0121617824898373e-07,0.0009382215599264645,0.07554298322809763,0.4292713675263813,0.42261547927208565,0.42261547927208565,0.42261547927208565,3564.0,0.0154,2034200.0,1403.2156452517402,247627.53654607548,0.005666638148664242
"Mount Vernon, WA",0.5536953730410843,40.90909090909091,9.20687420546405e-08,0.0009352730381586157,0.043599029582532825,0.4271345919663969,0.42209874749598647,0.42209874749598647,0.42209874749598647,2801.0,0.0098,52800.0,2062.190476190476,568756.5211652787,0.003625787836182384
"Panama City, FL",1.143982697740709,65.45454545454545,7.139241543528951e-07,0.0009352641117807748,0.04580118232866614,0.5723955611180187,0.4220971831381696,0.4220971831381696,0.4220971831381696,5854.0,0.0089,88300.0,1752.428282828283,330114.2468039719,0.005308550902587698
"Los Angeles, CA",68.42351094447231,4737.272727272727,-1.2688678164766976e-07,0.0009310469166174224,0.2967972510016411,0.3759881502934831,0.421358114913991,0.421358114913991,0.421358114913991,2598.0,0.0076,6273400.0,2924.553381752241,1010073.0992598324,0.002895387852518113
"York, PA",2.299318220931272,128.1818181818182,2.820253287626396e-07,0.0009183068422939064,0.05011132958855203,0.47150708971464156,0.4191254024732656,0.4191254024732656,0.4191254024732656,2902.0,0.0158,193600.0,1264.0160637381568,280298.410855545,0.004509537031908404
"Augusta, GA",4.59057348902615,191.8181818181818,-1.2411690707776168e-07,0.0009177095560313623,0.05865919072261098,0.37663517314879,0.41902072737991897,0.41902072737991897,0.41902072737991897,4006.0,0.0092,247600.0,1400.2027837207334,229906.97619066277,0.006090301420690861
"Staunton, VA",1.1065672471616266,44.54545454545455,3.3859196071164117e-07,0.0009146315104714652,0.04566159854667917,0.48472064967737777,0.4184812964127058,0.4184812964127058,0.4184812964127058,3430.0,0.0082,53900.0,1429.513888888889,300666.6414517548,0.004754481182170886
"Jackson, TN",1.3375015819090965,56.36363636363637,-2.5967889133829994e-07,0.0008989252037814259,0.04652313268126252,0.3449688648328015,0.41572874839342383,0.41572874839342383,0.41572874839342383,4873.0,0.0071,72200.0,1287.5947293447296,193122.73728982065,0.006667235289920456
"Janesville, WI",1.114970538969994,54.54545454545455,1.1852319882723208e-07,0.0008981762575029978,0.04569294824937145,0.43331416354070246,0.4155974947106886,0.4155974947106886,0.4155974947106886,2711.0,0.0185,72100.0,995.7916666666666,253334.10145066245,0.003930744660764117
"Longview, WA",1.0839393683090173,33.63636363636363,1.0951796772158638e-07,0.0008873176141610429,0.045577181952472616,0.4312106060706373,0.41369450517834094,0.41369450517834094,0.41369450517834094,2801.0,0.0098,42400.0,1251.1976911976913,409653.2856296132,0.0030542845256926804
"Dover, DE",1.1819439505998104,53.63636363636363,3.81833406930675e-07,0.0008795073709202991,0.0459428023054679,0.4948215417192757,0.41232575121302756,0.41232575121302756,0.41232575121302756,2474.0,0.0057,73500.0,1661.7829059829062,348723.1978662733,0.004765335131562308
"Grants Pass, OR",0.5310339964671658,19.09090909090909,-1.0452547303567964e-06,0.0008716814088244409,0.043514488020203315,0.1614639769422479,0.4109542425005693,0.4109542425005693,0.4109542425005693,3016.0,0.0097,26800.0,1464.84126984127,398387.6937576583,0.003676923993370995
