msa_name,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Wilmington, NC",68.53676894310425,1985.871974453898,1.72809962506102e-06,0.006501282860210874,0.253889586721928,0.5873927537562916,0.6733276194374497,0.6733276194374497,0.6733276194374497,4375.0,0.0084,148000.0,1744.1168090795857,430279.9884477959,0.0040534462580315705
"Forest City, NC",37.356730550507045,956.1661195078775,8.514115512064349e-07,0.0064910661650162465,0.15553997447124893,0.49787762172654015,0.6725664717092681,0.6725664717092681,0.6725664717092681,4375.0,0.0084,,910.0,207678.7376578029,0.004381767773932776
"San Diego, CA",153.22073518012,4625.131610360518,8.34997682181807e-07,0.0064858891686772726,0.5210039224514661,0.49620166684968353,0.6721807834874753,0.6721807834874753,0.6721807834874753,2598.0,0.0076,1560300.0,2971.155757070846,1006021.5507693476,0.0029533718783645107
"Madera, CA",70.70824607259932,1871.7490564196362,-6.700899129318782e-08,0.006482198358113504,0.26073896679670566,0.40410135332217934,0.6719058166785177,0.6719058166785177,0.6719058166785177,2598.0,0.0076,44500.0,2072.722222222222,406705.65910126857,0.005096369268139739
"Keene, NH",57.07847289470574,1608.7116610505902,2.3979240754671075e-06,0.0064803522406115446,0.2177472651755557,0.6557858640346481,0.6717682802133688,0.6717682802133688,0.6717682802133688,2032.0,0.0218,,1505.8333333333333,349714.1264101316,0.004305897930949889
"Modesto, CA",78.63107527443601,2147.9453300217297,-1.1550726449834398e-06,0.006476936583110609,0.285729544746539,0.29300350162149347,0.6715138124136002,0.6715138124136002,0.6715138124136002,2598.0,0.0076,195400.0,1869.610331384016,467054.9556694094,0.004002977184353789
"Frankfort, IN",31.99642522546082,882.7614852410607,1.640755016001603e-06,0.006466921719100234,0.13863223549974363,0.5784743431548288,0.6707677011864048,0.6707677011864048,0.6707677011864048,4451.0,0.0085,,,192045.19321367863,
"Charleston, SC",66.34527661087216,1993.6075834833623,9.212533073106193e-07,0.006459164899130457,0.24697707370922645,0.5050088856336306,0.6701898151101897,0.6701898151101897,0.6701898151101897,4319.0,0.0057,424600.0,2072.119631688651,433992.4603687584,0.0047745521429750064
"Stephenville, TX",50.051717816453724,1370.321475836253,1.584827203711394e-06,0.00645827877445041,0.1955831283446449,0.5727637767052577,0.6701237984801294,0.6701237984801294,0.6701237984801294,5602.0,0.018,,1451.074074074074,298430.8659149436,0.004862345822122995
"Indianapolis, IN",48.894934762618,1288.342341878856,7.010599541275497e-07,0.006457526279140301,0.19193434628189057,0.48252581820054313,0.6700677372896128,0.6700677372896128,0.6700677372896128,4451.0,0.0085,1179500.0,1529.352250592349,280482.5278091416,0.005452575825446849
"Gardnerville Ranchos, NV",125.83559632716967,3060.480230382127,-1.6507444254619688e-06,0.006455610714919632,0.4346243691710532,0.2423924277444726,0.6699250270171643,0.6699250270171643,0.6699250270171643,2707.0,0.006,,2632.3611111111118,667702.115280609,0.003942418409150664
"Chattanooga, TN",49.34961950078389,1371.4708224787316,1.2571638824621573e-06,0.006438613505772394,0.19336853526946843,0.5393073783149251,0.6686587283871877,0.6686587283871877,0.6686587283871877,4873.0,0.0071,286100.0,1540.7086406428016,299111.29460146767,0.005150954405435018
"Springfield, MO",42.76280778647034,1153.8003228082334,1.2136656223286665e-06,0.006438278361598981,0.17259208945775406,0.5348659439951972,0.6686337600171475,0.6686337600171475,0.6686337600171475,4956.0,0.0097,236800.0,1228.582905982906,251748.54676332575,0.004880198602051607
"South Bend, IN",34.58101774643703,972.9250037622853,7.88258791977275e-07,0.006436960645583279,0.14678468448211457,0.4914293446836167,0.6685355896663018,0.6685355896663018,0.6685355896663018,4451.0,0.0085,143000.0,1342.9573093573094,212249.1381269692,0.00632726861088096
"St. Marys, GA",45.85550380002399,1323.7015140602882,2.1089187355074406e-06,0.006420659455312248,0.18234722349294621,0.6262766783444094,0.6673211447107575,0.6673211447107575,0.6673211447107575,4006.0,0.0092,,1577.6146723646723,289299.3510606404,0.0054532257558849015
"West Plains, MO",32.75665859796353,935.8335560723614,1.7708115206234613e-06,0.00641820194712031,0.14103020103346856,0.5917538955175825,0.6671380594036549,0.6671380594036549,0.6671380594036549,4956.0,0.0097,,,204505.32283356867,
"Fremont, NE",36.36910231717036,1020.4502990180214,3.3341996987318654e-07,0.0064106923144854186,0.15242474887166957,0.4449875617654457,0.6665785888791226,0.6665785888791226,0.6665785888791226,7365.0,0.0173,,1054.1666666666667,223232.0434892697,0.004722290985600991
"Albert Lea, MN",28.129395667437667,789.9806587438619,-1.547188909462984e-08,0.006405780089055763,0.12643466047418536,0.4093636018291665,0.6662126261920822,0.6662126261920822,0.6662126261920822,4308.0,0.0112,,,172908.40876046394,
"Durant, OK",38.90165396569057,1010.3357617038148,1.074515107649452e-06,0.00640436124960546,0.16041304797190148,0.5206578384386206,0.6661069221063991,0.6661069221063991,0.6661069221063991,8426.0,0.009,,,221319.65246588303,
"Raleigh, NC",74.79293503260715,2038.78100757493,6.262862843258772e-07,0.006400698193586872,0.2736230938244895,0.4748909762034157,0.6658340230217502,0.6658340230217502,0.6658340230217502,4375.0,0.0084,740500.0,1753.1061993046617,447139.8522762134,0.003920711138540406
"Grand Junction, CO",68.9920949709866,1840.9827693296506,2.923101380621293e-07,0.006399610966238822,0.25532579849710346,0.44079000036129906,0.6657530241654448,0.6657530241654448,0.6657530241654448,5542.0,0.0051,66800.0,1495.6826923076924,403192.95619276847,0.003709595292613692
"Kahului, HI",177.32202727871373,5077.888817104037,7.309121609098626e-07,0.00638974865538588,0.5970254046187178,0.4855739082923235,0.6650182782072525,0.6650182782072525,0.6650182782072525,1154.0,0.0028,71500.0,4344.0,1114903.4904589443,0.003896301372428043
"Stockton, CA",93.23283788760536,2485.9920011751674,-1.6143655715570465e-06,0.006387333236762527,0.33178714330044656,0.24610692781297738,0.6648383285892253,0.6648383285892253,0.6648383285892253,2598.0,0.0076,279600.0,2358.7799876329696,546086.1454894388,0.004319428366963739
"Holland, MI",48.39283037901752,1372.166153225838,-1.7841143615623575e-07,0.006383960149378822,0.1903505839139713,0.3927264928013701,0.6645870322795914,0.6645870322795914,0.6645870322795914,3564.0,0.0154,,1416.6666666666667,301157.5939347779,0.004704070875840096
"Branson, MO",47.56463446063454,1221.7657065960145,1.4710835873867803e-06,0.006382090135804607,0.18773824757188715,0.5611498684789572,0.6644477155478531,0.6644477155478531,0.6644477155478531,4956.0,0.0097,,1295.7142857142856,268461.49327096296,0.004826443710519401
"Kansas City, MO",48.911835600907516,1381.9369811753177,4.159216751787316e-08,0.006374506936922019,0.19198765573813806,0.4151901856668619,0.6638827643095245,0.6638827643095245,0.6638827643095245,4956.0,0.0097,1144400.0,1429.0833652553492,303456.38801645825,0.00470935337560876
"Summerville, GA",29.019879771203037,730.5290548757695,1.311878517439691e-06,0.006373496856670997,0.1292434692773686,0.5448940720547397,0.6638075129416702,0.6638075129416702,0.6638075129416702,4006.0,0.0092,,,160821.02330280843,
"Greenville, SC",47.29564066196938,1333.6908198129054,6.568835032166871e-07,0.006361912396023495,0.18688977408819712,0.47801513651816907,0.662944466160291,0.662944466160291,0.662944466160291,4319.0,0.0057,465900.0,1570.9723763912125,293255.88205350976,0.005357002101340837
"Colorado Springs, CO",83.93358465937256,2109.9461169146803,-1.1184711783248873e-06,0.006349091785601286,0.3024549809181606,0.2967407317927873,0.6619893257444454,0.6619893257444454,0.6619893257444454,5542.0,0.0051,331200.0,1832.3568612111148,465016.8088458758,0.003940409951543123
"Visalia, CA",57.49694186223287,1557.89271148641,-1.5808869541044523e-07,0.006343303365428021,0.21906722059629716,0.39480156702140284,0.6615580862114351,0.6615580862114351,0.6615580862114351,2598.0,0.0076,143700.0,1791.2614476237666,343421.48612210964,0.005215927133303627
"Sterling, CO",43.154268734757295,1125.353936342333,-7.47725685742682e-07,0.006334878667655407,0.17382685485446528,0.33459607933049784,0.6609304429815956,0.6609304429815956,0.6609304429815956,5542.0,0.0051,,1250.0,248227.13452429383,0.005035710549515542
"Denver, CO",99.70365022278105,2784.3812710704174,-1.921068477740485e-06,0.006314694874582,0.35219769815924157,0.21479071403102415,0.6594267426214254,0.6594267426214254,0.6594267426214254,5542.0,0.0051,1627100.0,2026.856121069835,616283.2068052413,0.0032888387979560264
"Hanford, CA",55.87902323299764,1562.196561748189,4.4838102733223404e-08,0.006314646218072204,0.21396390199755502,0.41552161520038405,0.6594231176926997,0.6594231176926997,0.6594231176926997,2598.0,0.0076,43500.0,1741.8131313131314,345351.45338061283,0.005043595775441762
"Green Bay, WI",46.46164119166567,1363.1875027839321,1.0817872889122553e-06,0.006298625913071292,0.18425913189690604,0.521400371940898,0.6582295987979958,0.6582295987979958,0.6582295987979958,2711.0,0.0185,179200.0,1002.6108197358196,301790.5509600308,0.0033222074599300678
"Henderson, NC",29.700218770196653,754.9028529919191,9.79293890815453e-07,0.006295269457194599,0.13138942804456252,0.5109351787479826,0.6579795415420419,0.6579795415420419,0.6579795415420419,4375.0,0.0084,,,167639.38729851876,
"Zanesville, OH",28.460633479682574,828.0074848738022,8.596569926225929e-07,0.006294095817179991,0.12747946709009975,0.4987195309517516,0.6578921049087857,0.6578921049087857,0.6578921049087857,3265.0,0.0156,,1088.2222222222224,183523.66707603048,0.005929601557990839
"Farmington, MO",26.62947241833765,794.623450168021,-3.948310231979733e-07,0.006287501938232257,0.12170352871298172,0.3706287496181102,0.6574008583867587,0.6574008583867587,0.6574008583867587,4956.0,0.0097,,,176333.21991812554,
"Memphis, TN",42.12111016318716,1073.1014242977278,4.789085129866309e-07,0.006285560494367538,0.17056801522033854,0.4598428181947425,0.6572562200708578,0.6572562200708578,0.6572562200708578,4873.0,0.0071,653700.0,1436.9475415330808,237995.58104964963,0.006037706814536657
"Austin, MN",29.560829201918885,811.7622317567924,5.381334739694756e-07,0.006273926053902248,0.13094975860543948,0.4658900433822903,0.656389449773798,0.656389449773798,0.656389449773798,4308.0,0.0112,,798.4722222222222,180299.8831156596,0.004428578701351761
"Hermiston, OR",53.62574682193551,1324.9435254782052,3.1575019564396243e-07,0.006267733513453138,0.20685650660146157,0.44318337140374664,0.6559281031245418,0.6559281031245418,0.6559281031245418,3016.0,0.0097,,1361.6666666666667,294518.32909657754,0.0046233681647030985
"Savannah, GA",49.481028546900454,1509.1798794885324,2.668106393784655e-06,0.006266684388711304,0.19378303215266865,0.6833731058571156,0.6558499429270794,0.6558499429270794,0.6558499429270794,4006.0,0.0092,206500.0,1802.976711117876,335372.9476817465,0.005376035018867467
"Fresno, CA",65.67737473253102,1795.9226848159394,-1.265387976184721e-07,0.006258127070662519,0.2448703447203376,0.3980230015892947,0.6552124194355705,0.6552124194355705,0.6552124194355705,2598.0,0.0076,393600.0,1933.58343079922,399664.8795423658,0.004838011868876895
"Johnson City, TN",39.70677806833334,1152.8684654545568,2.3509888941511346e-06,0.006252964405003939,0.1629526100568344,0.6509934993639768,0.6548277988549884,0.6548277988549884,0.6548277988549884,4873.0,0.0071,86500.0,1241.362745098039,256642.16098184115,0.004836940042699658
"Tucson, AZ",62.7191540665579,1602.0630956259968,9.224671922735911e-07,0.006252128725636677,0.23553937944739306,0.5051328305987441,0.6547655404201655,0.6547655404201655,0.6547655404201655,4086.0,0.0066,403800.0,1563.7728356548598,356957.8355340108,0.004380833476635826
"Bedford, IN",34.17799867048943,881.1351714192566,1.4205241477749382e-06,0.006241312056018382,0.14551346187007047,0.5559874452098631,0.6539596943662689,0.6539596943662689,0.6539596943662689,4451.0,0.0085,,,196530.810858574,
"San Jose, CA",264.4464833282309,7755.073935584781,-1.0659057349510474e-06,0.006239156900182402,0.8718376534726423,0.30210798012676227,0.6537991344261724,0.6537991344261724,0.6537991344261724,2598.0,0.0076,1162200.0,3277.120039914307,1740114.7781592829,0.0018832780923686478
"Bardstown, KY",39.48131458759601,1070.263517201352,9.034150914163144e-07,0.00623902570063157,0.1622414420451725,0.5031874963635186,0.6537893600090883,0.6537893600090883,0.6537893600090883,5182.0,0.0086,,,238578.84500052207,
"Kerrville, TX",64.24060345579814,1658.0779838412138,-5.426577389704023e-07,0.006231278633940338,0.24033841001966896,0.35553475167912557,0.6532122005558825,0.6532122005558825,0.6532122005558825,5602.0,0.018,,1748.1944444444443,370123.8098015545,0.004723269344335767
"Pinehurst, NC",66.61483555958145,1829.160423556131,2.330755237147116e-06,0.006221589139773062,0.24782732981701092,0.648927521130469,0.6524903295073531,0.6524903295073531,0.6524903295073531,4375.0,0.0084,,1804.7407407407409,408884.002710999,0.004413820860622761
"Kapaa, HI",154.8941840994326,4471.395929777822,1.1142603796461428e-06,0.00622113586335684,0.5262823974252104,0.5247160700679153,0.652456560239711,0.652456560239711,0.652456560239711,1154.0,0.0028,,3050.0,999254.3853709678,0.003052275821504355
"LaGrange, GA",29.45528647103635,813.4198736348944,2.044224296089819e-06,0.006218737839926425,0.13061685052728136,0.6196709864697646,0.6522779065702595,0.6522779065702595,0.6522779065702595,4006.0,0.0092,,1412.3657407407409,181883.389450034,0.007765226637854899
"Brunswick, GA",44.82018088486433,1256.8773182813293,1.215018909143724e-06,0.006213077206805444,0.17908155697970773,0.53500412272893,0.6518561872218768,0.6518561872218768,0.6518561872218768,4006.0,0.0092,48500.0,1880.0667356797792,281053.6515177925,0.0066893517501969155
"Lafayette, IN",40.19205099377195,1154.359810358495,1.071190296734369e-06,0.006211328069850881,0.16448328181072072,0.5203183552211417,0.6517258758448726,0.6517258758448726,0.6517258758448726,4451.0,0.0085,110800.0,1366.5413466461853,258002.7672080671,0.005296615076783785
"Glasgow, KY",28.355447912991444,790.3602993412491,3.8268460884517844e-07,0.006209393801115555,0.1271476855968192,0.4500177780915176,0.651581772078876,0.651581772078876,0.651581772078876,5182.0,0.0086,,,176813.648837332,
"Statesboro, GA",37.211622713269996,1158.5758198636781,3.407663798981394e-06,0.00620834816317723,0.1550822681866349,0.7588863707732153,0.6515038716496183,0.6515038716496183,0.6515038716496183,4006.0,0.0092,,1219.0036075036076,259195.8114826069,0.004703022014633935
"Jacksonville, TX",36.20490305200998,949.8667537581899,9.96351050785831e-07,0.006202545939670814,0.15190682346513115,0.5126768175044991,0.6510716037629701,0.6510716037629701,0.6510716037629701,5602.0,0.018,,,212821.2982421969,
"Daphne, AL",56.579895181050624,1547.3867396739197,7.411245720294152e-07,0.0062022254076010115,0.21617462680361407,0.4866166569699569,0.6510477240002785,0.6510477240002785,0.6510477240002785,5144.0,0.0041,89100.0,1607.620401002506,346331.8344657553,0.004641849928356686
"Barnstable Town, MA",117.0359798682982,3323.245387241313,2.203477140531816e-06,0.00620108116092023,0.4068681856863601,0.6359316609576252,0.650962477181717,0.650962477181717,0.650962477181717,2746.0,0.0123,109000.0,2705.1349206349205,745320.4511673646,0.0036294924101411405
"Lewiston, ID",59.65372122867697,1554.1770664866176,6.038888195342e-07,0.00619592262869119,0.22587024026321342,0.4726040601636622,0.6505781645432279,0.6505781645432279,0.6505781645432279,3427.0,0.0069,30800.0,1270.0,348363.45358310745,0.003645617779182517
"Georgetown, SC",63.27931590496838,1822.327073516924,1.7320546491987582e-06,0.006189395836491096,0.23730626949773945,0.5877965855391444,0.6500919160097465,0.6500919160097465,0.6500919160097465,4319.0,0.0057,,,408630.95741668297,
"Springfield, OH",28.678990924572414,801.1725490913997,1.5677703204468575e-06,0.006188821936678623,0.128168220893625,0.5710221662020739,0.6500491602526112,0.6500491602526112,0.6500491602526112,3265.0,0.0156,50600.0,1057.2222222222224,179621.13249523763,0.005885845432191855
"Sheboygan, WI",40.6357226315247,1221.6540141266514,8.898950080452493e-07,0.006178633436234068,0.1658827327347442,0.5018070144291711,0.6492901130441726,0.6492901130441726,0.6492901130441726,2711.0,0.0185,63700.0,962.9444444444443,274089.32057216554,0.003513250506930673
"Adrian, MI",34.38888360331144,974.8172197236858,-2.1958688381136298e-07,0.006175065696791148,0.14617864550812137,0.3885222316243848,0.6490243150811337,0.6490243150811337,0.6490243150811337,3564.0,0.0154,,,219042.23247038425,
"Greensboro, NC",41.77425052437682,1140.3139590801022,1.1468882009164002e-06,0.006169037497854378,0.16947393346992906,0.5280475671145316,0.6485752119378627,0.6485752119378627,0.6485752119378627,4375.0,0.0084,365600.0,1454.0073377924534,256174.5759628245,0.005675845592122521
"Crestview, FL",70.6553643193477,1817.9899662449993,6.09213878396063e-07,0.006166642641173288,0.26057216456696025,0.47314778074262476,0.6483967941924561,0.6483967941924561,0.6483967941924561,5854.0,0.0089,132600.0,1895.5701790265964,408766.27213012095,0.0046372959519105994
"Washington, NC",35.44624033292818,1034.0248523319267,1.413872866744976e-06,0.006161089023624545,0.14951381216375773,0.5553083093606137,0.6479830475454349,0.6479830475454349,0.6479830475454349,4375.0,0.0084,,1025.0,232852.25189297105,0.004401932949616198
"Kokomo, IN",25.877063329442045,730.5120112773977,5.127854911371813e-07,0.006157094918980422,0.11933024291983983,0.4633018616816493,0.6476854852106407,0.6476854852106407,0.6476854852106407,4451.0,0.0085,37100.0,869.9603174603175,164323.78005078144,0.00529418394094556
"Joplin, MO",32.0557305211852,906.4657239858697,1.0974882934346872e-06,0.006156938479529321,0.13881929918342048,0.5230035390589879,0.6476738304112623,0.6476738304112623,0.6476738304112623,4956.0,0.0097,83200.0,1099.7727272727273,203983.2758169397,0.005391484781623441
"Elkhart, IN",38.528796774460965,1062.7638790323679,1.7311211665362038e-07,0.006152763555656999,0.15923696346165866,0.4286191645278032,0.6473627969743032,0.6473627969743032,0.6473627969743032,4451.0,0.0085,133200.0,1024.7296296296297,239173.93701122276,0.004284453575648363
"Mount Pleasant, TX",36.45812748454917,958.1302371557765,2.2241752612214448e-07,0.006147737847831918,0.15270555643778008,0.43365354376710374,0.6469883798050824,0.6469883798050824,0.6469883798050824,5602.0,0.018,,,215933.46711790995,
"Menomonie, WI",45.58939762186912,1253.998944628574,1.9247999904903464e-07,0.006132639546811179,0.18150785828404206,0.4305967419598076,0.6458635505621214,0.6458635505621214,0.6458635505621214,2711.0,0.0185,,1103.373015873016,282963.1050275152,0.003899352941316234
"Kendallville, IN",35.08678965290642,997.0243130560859,7.272984309657512e-07,0.006126347113114486,0.14838001513123786,0.4852049247020201,0.6453947618274345,0.6453947618274345,0.6453947618274345,4451.0,0.0085,,,225094.66596764105,
"Bowling Green, KY",37.39270650400772,1078.7697312258574,6.067737240251638e-07,0.006126212243343359,0.15565345159506094,0.4728986262859847,0.6453847139775243,0.6453847139775243,0.6453847139775243,5182.0,0.0086,83700.0,1264.375,243416.77957311305,0.005194280370553626
"Hilton Head Island, SC",76.85272445672888,2336.75795105612,2.284092654115227e-06,0.006122141576609146,0.2801201830400217,0.6441629903862747,0.6450814477375214,0.6450814477375214,0.6450814477375214,4319.0,0.0057,91200.0,2080.472222222222,528179.3054113957,0.003938950657299522
"Danville, KY",30.56721193827462,862.5212858134782,1.0531470674346152e-06,0.006118960495402105,0.13412414058182162,0.5184760328476785,0.6448444559620231,0.6448444559620231,0.6448444559620231,5182.0,0.0086,,,194833.63858818737,
"Wilson, NC",33.19248341422646,901.4915048313181,3.3007709280525578e-06,0.0061139258600672215,0.14240490112680967,0.7479719649091507,0.6444693736898826,0.6444693736898826,0.6444693736898826,4375.0,0.0084,,1476.388888888889,204076.39054961535,0.007234491382921373
"Bakersfield, CA",55.093081279360156,1545.5208959660958,7.908932545140584e-07,0.006110487247804156,0.21148484519144986,0.4916983391741779,0.6442131957514914,0.6442131957514914,0.6442131957514914,2598.0,0.0076,293100.0,1754.401058597983,349602.8949897485,0.005018268108590542
"Rocky Mount, NC",30.607088680583857,847.9217011639556,2.7231382430817808e-06,0.006104505975119524,0.13424992176574937,0.6889921890893242,0.6437675886320839,0.6437675886320839,0.6437675886320839,4375.0,0.0084,55200.0,1273.3095238095236,192166.75464950016,0.006626065607091916
"Waycross, GA",23.235643838738024,614.7708436357661,1.8296680697914167e-06,0.006083193172947646,0.11099854751167113,0.5977635036401392,0.642179776659105,0.642179776659105,0.642179776659105,4006.0,0.0092,,,139595.18624970867,
"Albuquerque, NM",52.84656803965804,1474.0094679483957,1.8734814422320959e-06,0.006074932010030993,0.2043987825234457,0.6022371128241357,0.6415643168390397,0.6415643168390397,0.6415643168390397,4529.0,0.008,420900.0,1526.9191877924434,334797.15817159414,0.004560729237163504
"Muncie, IN",23.234038579516834,647.99675960046,1.8651665565348828e-06,0.006073407083429406,0.11099348412400054,0.6013881129196135,0.6414507092197136,0.6414507092197136,0.6414507092197136,4451.0,0.0085,49600.0,965.8321031746032,147198.9386821896,0.006561406704567935
"Santa Maria, CA",154.18240990005373,4577.088701002974,1.4654609178687094e-06,0.006073304636690804,0.5240372842012457,0.5605757600596916,0.6414430768982181,0.6414430768982181,0.6414430768982181,2598.0,0.0076,191600.0,3352.4817290552583,1041915.747187634,0.0032176130729421873
"Peru, IN",22.563721642711524,613.3793932063553,1.4070385990272608e-07,0.006073177176179323,0.10887913743879833,0.4253100863409,0.6414335810410061,0.6414335810410061,0.6414335810410061,4451.0,0.0085,,,139442.00002972552,
"Ashland, OH",32.83516576130948,949.0774010183931,7.98240495391288e-07,0.00607011864118286,0.14127783219340354,0.4924485367151207,0.6412057190054091,0.6412057190054091,0.6412057190054091,3265.0,0.0156,,974.888888888889,215630.9191058188,0.00452109972415631
"Worcester, MA",67.22636796079787,1989.1384387236258,1.1804680179655158e-06,0.0060667934038137255,0.24975625542579533,0.5314762686633848,0.6409579875402959,0.6409579875402959,0.6409579875402959,2746.0,0.0123,293600.0,1986.5728562526451,452231.1737325387,0.004392825996174151
"Kinston, NC",22.608884425639346,596.4824271380744,2.7591460311737355e-06,0.006063460397206491,0.10902159211230404,0.6926688011036509,0.6407096772639509,0.6407096772639509,0.6407096772639509,4375.0,0.0084,,,135926.07168051248,
"Kill Devil Hills, NC",98.06147963433385,2693.487009100035,2.6576847464912392e-06,0.006056229867479434,0.3470178828367051,0.6823089929060452,0.6401710000135821,0.6401710000135821,0.6401710000135821,4375.0,0.0084,,1487.5,614241.6712287903,0.0024216852578957345
"Hereford, TX",29.773123308809033,690.130255588541,1.2104600675350682e-06,0.00605129962791911,0.13161938712971696,0.5345386375459193,0.6398036952668666,0.6398036952668666,0.6398036952668666,5602.0,0.018,,,157539.7669969593,
"Van Wert, OH",24.278998139380498,718.503900990992,1.4950734385744267e-06,0.006035013326102433,0.11428954701642567,0.5635993767595872,0.6385903595069077,0.6385903595069077,0.6385903595069077,3265.0,0.0156,,,163970.86210134358,
"Mineral Wells, TX",44.63376576491994,1033.852601211715,7.189252421853044e-07,0.006023959490712548,0.17849355723020943,0.4843499717015804,0.6377668445116549,0.6377668445116549,0.6377668445116549,5602.0,0.018,,,236581.3393455761,
"Shawano, WI",34.81715385156601,999.7754081822313,1.3425963215418308e-06,0.00602014349787354,0.14752951661110048,0.5480305448457716,0.6374825515749628,0.6374825515749628,0.6374825515749628,2711.0,0.0185,,,228562.1984670437,
"Freeport, IL",20.59279744379084,582.6546005596181,1.2251507047966837e-06,0.00600535578640143,0.10266235129188482,0.5360386400819329,0.6363808613730353,0.6363808613730353,0.6363808613730353,4390.0,0.0227,,,133507.9563390319,
"Boulder, CO",124.49499283000574,3527.294765432775,-1.7977004348443096e-06,0.006004417664255159,0.43039577161553255,0.22738733417158163,0.6363109709117083,0.6363109709117083,0.6363109709117083,5542.0,0.0051,212400.0,2267.2911156096125,809306.8152654475,0.0028015223310160257
"Newport, TN",35.77664273374743,923.8657669580145,-3.823798149905386e-07,0.0060024303217175775,0.15055598368382173,0.3719000929611511,0.6361629131269959,0.6361629131269959,0.6361629131269959,4873.0,0.0071,,,212058.2223369029,
"Salinas, CA",132.4381357853286,3704.5818553871577,-4.973561047717289e-07,0.005997462358058097,0.45545042420676185,0.36016032135139003,0.6357927979203594,0.6357927979203594,0.6357927979203594,2598.0,0.0076,146900.0,2621.485081585082,849623.6587162022,0.0030854661998774803
"Buffalo, NY",38.6836464210767,1096.5841341869336,9.49948422966836e-07,0.005994815664291163,0.15972539784105408,0.5079388297530726,0.6355956182150322,0.6355956182150322,0.6355956182150322,3276.0,0.0172,561500.0,1304.9756895332391,251390.1427164896,0.005191037625548239
"Corvallis, OR",84.35208409998883,2345.1206635571766,-3.3067804217034826e-07,0.005989874340346651,0.3037750324586202,0.3771791553303048,0.6352274876774243,0.6352274876774243,0.6352274876774243,3016.0,0.0097,45700.0,2027.9761904761904,537749.4024538989,0.0037712290915098657
"El Centro, CA",49.846883770286475,1479.5416054482173,-2.2046926190542473e-07,0.005984680930324068,0.19493703071119653,0.3884321355070248,0.6348405766298789,0.6348405766298789,0.6348405766298789,2598.0,0.0076,59000.0,1655.0,339420.4315101102,0.004875958682383276
"Kingsport, TN",33.15651133944134,986.384939922203,2.377195856952789e-06,0.005981090510592173,0.14229143623743323,0.6536693880925349,0.6345730889765734,0.6345730889765734,0.6345730889765734,4873.0,0.0071,123500.0,1228.2281144781143,226508.95391583056,0.005422426324632257
"Jackson, MI",31.12242901185298,883.8351221925788,-5.511870021237081e-07,0.005976657038478766,0.13587543361147847,0.35466386254528826,0.6342427935960426,0.6342427935960426,0.6342427935960426,3564.0,0.0154,58600.0,1015.2111111111112,203084.16872337708,0.004998967263144673
"Appleton, WI",45.69744201644952,1342.3607689203004,1.172509004577294e-06,0.005965877043095714,0.18184865723300567,0.5306636054647847,0.6334396797868012,0.6334396797868012,0.6334396797868012,2711.0,0.0185,129200.0,1324.8544973544974,308567.6470211428,0.004293562562842888
"Eau Claire, WI",45.76420206589854,1290.2654176579813,7.074097745205633e-07,0.005956136719277986,0.1820592350679164,0.48317417310327,0.6327140219097299,0.6327140219097299,0.6327140219097299,2711.0,0.0185,89500.0,1124.7083333333333,297004.5549174072,0.003786838668673276
"Pullman, WA",61.03868494308852,1615.0273422841697,1.98437117727208e-07,0.005952606082434789,0.23023876100005683,0.431204999652477,0.6324509881046649,0.6324509881046649,0.6324509881046649,2801.0,0.0098,,1531.613003095975,371978.8504164352,0.004117473349308204
"Winston, NC",42.25453988972331,1149.2647181763841,1.5768043807366668e-06,0.005951515586140298,0.17098888583320668,0.5719445981635941,0.6323697457105902,0.6323697457105902,0.6323697457105902,4375.0,0.0084,276900.0,1549.40203071782,264856.805241012,0.005849961186792649
"Fort Collins, CO",86.86366810215885,2489.0470877723515,-1.7260806894676613e-06,0.005950249637347655,0.3116971943763899,0.23470014149099686,0.6322754320378068,0.6322754320378068,0.6322754320378068,5542.0,0.0051,189400.0,1867.8867104646176,573879.4316042784,0.0032548417099441
"Shawnee, OK",27.389131340984285,755.3739699790173,1.933446426319129e-06,0.005949156571273194,0.1240996822886875,0.6083598988272713,0.6321939981941344,0.6321939981941344,0.6321939981941344,8426.0,0.009,,995.1851851851852,174189.99644182707,0.005713216634214352
"Hudson, NY",68.68610890553693,1814.6732319004486,2.1400083786910954e-06,0.005947581101622512,0.25436064218420323,0.6294511181449949,0.632076625098178,0.632076625098178,0.632076625098178,3276.0,0.0172,,2202.5238095238096,419264.8539805159,0.00525329940874597
"Myrtle Beach, SC",58.967740775848384,1571.0174845296372,1.7114356085385497e-06,0.005938222293576258,0.2237064869445756,0.5856912573134391,0.6313793902930681,0.6313793902930681,0.6313793902930681,4319.0,0.0057,198700.0,1833.6277243126403,362878.7829382817,0.005053003400930451
"Cincinnati, OH",44.92535720639438,1251.1835362075653,7.472996147376422e-07,0.00591684499645079,0.179413309311446,0.4872471660185013,0.6297867734211987,0.6297867734211987,0.6297867734211987,3265.0,0.0156,1157900.0,1498.5578929957326,289381.9235861912,0.005178477889789109
