msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Lake Havasu City, AZ",3.028826056897851,87.27272727272727,-2.882233075680148e-07,0.0017801260025997517,0.2661878353379676,7.265755178989913,5.843972485540863e-07,0.006297245798840415,72.67682722378073,1808.8866249041457,-7.259609024948821e-07,0.007324834967491897,0.05283286470726232,0.24613295765084212,0.5025606788280708,1.0579542223634038,0.4737294918655326,0.4634752462847826,0.6546869821224828,0.8915517280552491,0.253183732156376,0.27247515668993283,0.8167296860868389,1.0699134182432148,3.0194193686618678,4086.0,0.0066,56200.0,1608.2857142857144,362617.84780540015,0.004435208371621039
"Salem, OR",6.531059695395168,260.90909090909093,-1.706022640628455e-07,0.0016383508735221218,0.23780822201968527,7.253938747922449,-1.0920328200062036e-06,0.006189317621225119,83.2228873038071,2235.057398840734,-2.129425781986704e-06,0.007464358828144333,0.06589845683825023,0.2997806475115193,0.47051833280956384,1.006935122457378,0.4145836035425772,0.10394795105248224,0.6402935171874448,0.8475853189587333,0.29425367715919837,0.07471145172310253,0.8353716219729668,1.1296252991321651,2.9841457405482763,3016.0,0.0097,183100.0,1622.1724153681516,442035.06938445295,0.0036697821682498523
"Sacramento, CA",45.89053483470843,1729.090909090909,-9.94307188129875e-08,0.0018334422119667564,0.31979862838572937,9.166122515316083,-8.3507375358014e-07,0.005400843909662878,92.00038564251605,2431.768246461992,-1.280477611605897e-06,0.005550206281158915,0.2127347052847343,0.33224243217764254,0.5146105809515757,1.2419558671878859,0.5854596251462884,0.15905540818424224,0.5351414709810987,0.8278712835542428,0.32843624119710774,0.1943376268790578,0.579619602997083,0.9080558441941908,2.9778829949363192,2598.0,0.0076,1095100.0,2257.290357841637,590018.0704427218,0.003825798684687526
"Fresno, CA",18.35137154009765,678.1818181818181,-5.7646051159406974e-08,0.0019911669090443263,0.30048176648755653,8.2523003792373,9.736030450138568e-07,0.00579238208704733,65.67737473253102,1795.9226848159394,-1.265387976184721e-07,0.006258127070662519,0.10999584992086375,0.35130067910700463,0.5502576606072495,1.2105111711353627,0.5452013966860976,0.5469443452434322,0.587357594253369,0.8599582925964178,0.22592548341854268,0.35694035281389863,0.6742056752908957,0.9001311587094384,2.9706006224412187,2598.0,0.0076,393600.0,1933.58343079922,399664.8795423658,0.004838011868876895
"Colorado Springs, CO",17.64714347707291,591.8181818181819,2.8627022969830883e-08,0.0020732344900205057,0.25827191318935755,7.19052100213814,-2.6073082236805254e-07,0.005156025081084712,83.93358465937256,2109.9461169146803,-1.1184711783248873e-06,0.006349091785601286,0.10736862467308596,0.3906503650669762,0.5688056093458516,1.2449798433647892,0.45723193630957704,0.282229028406771,0.5024920618792675,0.731108030034056,0.29702137439259507,0.21716612294068707,0.6863595705161191,0.9833809449087141,2.9594688183075593,5542.0,0.0051,331200.0,1832.3568612111148,465016.8088458758,0.003940409951543123
"Pensacola, FL",10.012627982658385,344.54545454545456,-1.4646625235326607e-07,0.0019474403919347819,0.28006652213520083,7.403874688930928,1.0074429336456952e-06,0.005777292352123714,55.25482096650126,1452.1216290370855,7.620281265668455e-07,0.007005989171795948,0.07888695386984204,0.31078923264290587,0.5403751078596444,1.1596371695891308,0.5026540318221651,0.5542016498330686,0.5853452043909527,0.8366722203020353,0.18533651401085743,0.4821492480314958,0.7741283499918468,0.9594648640027041,2.9557742538938703,5854.0,0.0089,203300.0,1738.9441521789347,299274.29479142936,0.005810536295443757
"Missoula, MT",2.6468265900449635,93.63636363636364,1.580044462297152e-07,0.0016186923691912608,0.2371720883613952,6.237402140880603,2.0208483025002868e-06,0.005836225778670168,103.24419702779487,2748.722032731835,1.4574692109323708e-06,0.0071815594026392576,0.051407760118781426,0.44966021288995345,0.466075349036078,0.9835584581909375,0.4132578388152805,0.7715366273374284,0.5932046552520761,0.7998335746597164,0.37222346711004356,0.5801445790440362,0.7975864808921007,1.1698099480021442,2.953201980852798,4271.0,0.0084,68400.0,1418.979797979798,558524.9356079061,0.002540584506644025
"Athens, GA",2.262699902867686,135.45454545454547,1.9790390555949763e-07,0.00150662939631045,0.29040389018308155,8.518310640502119,7.16513352673112e-07,0.006745105874014169,63.87730182010229,1746.7502052366137,1.315379265793168e-06,0.00723709921270808,0.04997471962538953,0.4678586045717854,0.4407481948569881,0.9314711093393657,0.5241981173336954,0.4918088740700052,0.7144142788326543,0.976513337499502,0.21891538723536852,0.5601225361700904,0.8050072157656137,1.0239226030009823,2.93190704983985,4006.0,0.0092,104600.0,1796.4910521433776,352331.3580702692,0.005098867900895396
"Santa Maria, CA",2.7902143204771654,119.0909090909091,2.703228500363347e-07,0.0008105827832974442,0.5187050253769494,14.349618435782999,4.6642628764756014e-07,0.005834045611079014,154.18240990005373,4577.088701002974,1.4654609178687094e-06,0.006073304636690804,0.05194268890874617,0.5008893357874986,0.28343593166757913,0.6188145522439045,1.0,0.43817518677970374,0.5929139048060932,1.0929139048060932,0.570594193744525,0.581270698832165,0.6495113473938082,1.2201055411383332,2.9318339981883312,2598.0,0.0076,191600.0,3352.4817290552583,1041915.747187634,0.0032176130729421873
"Modesto, CA",6.602358453838208,282.72727272727275,2.2028518243270103e-07,0.0016667039903501572,0.2963538441505484,8.400634482846904,-6.524666597646077e-07,0.00623080260043296,78.63107527443601,2147.9453300217297,-1.1550726449834398e-06,0.006476936583110609,0.06616444722993133,0.4780668442251497,0.4769263705663808,1.020017188362693,0.536598403022571,0.19821733671378183,0.6458260167325331,0.9141252182438186,0.27637159929518745,0.21200857196852724,0.7034410539799455,0.979812653275133,2.9139550598816446,2598.0,0.0076,195400.0,1869.610331384016,467054.9556694094,0.004002977184353789
"Bellingham, WA",1.6432940336073232,86.36363636363636,-1.1020209801105822e-07,0.001078331879754862,0.2977827321518576,8.64871729884043,-2.155018322505144e-08,0.0062795664130795,117.43583232422293,3027.216744623637,-1.2274835235507721e-06,0.00712981317465132,0.04766393591229371,0.32732953909856993,0.3439494311131237,0.7355627981385411,0.5395763452941452,0.33352372293397275,0.6523292325093115,0.9221174051563841,0.42749052198187165,0.20180507928792374,0.790672610676718,1.2181631326585896,2.8758433359535145,2801.0,0.0098,97100.0,1914.6829924960373,617242.9527765726,0.0031019924713326093
"Kennewick, WA",5.752890340796725,207.27272727272728,6.646317365151787e-09,0.0018618333657645335,0.22640273541596637,6.381255650194214,7.718441124953801e-07,0.004870468224115993,81.29362943727303,2142.7517495906513,-1.1231222595046384e-06,0.007310212502926041,0.06299538284448329,0.3806248284618121,0.5210272153766088,1.105049813597701,0.3908134545498159,0.5036751122120661,0.4644097677225988,0.6598164949975067,0.28674049082481723,0.21651073422405448,0.8147759625756117,1.101516453400429,2.8663827619956366,2801.0,0.0098,128000.0,1699.7338217338215,429438.81850201,0.0039580348783161195
"Knoxville, TN",16.018913473142412,514.5454545454545,3.138470910861558e-07,0.0013172066023008082,0.2762104600979801,8.151160584948675,2.497247434776702e-06,0.0064198939127180785,59.187028395494565,1723.678391862745,2.538603928794865e-06,0.007482297816201158,0.10129427575103045,0.5207410129676924,0.3979370844109106,0.8971684445728516,0.49461762159831885,0.873705214438379,0.6710435200114029,0.9183523308105623,0.20064986720844707,0.7324884036007101,0.8377684698214534,1.0384183370299005,2.8539391124133147,4873.0,0.0071,439100.0,1777.676192019433,340442.902619132,0.005221657371451198
"Huntsville, AL",17.42268950920958,550.0,4.4289379280560314e-07,0.0022767535644842725,0.2381208678814787,5.927520138949332,9.623488345328741e-07,0.005365305943946172,52.94567787616569,1297.3420460238817,1.5148640848432912e-06,0.005639360760231487,0.10653126648999726,0.5796000166381025,0.6148025951906929,1.3361364568713832,0.4152351880803537,0.5445307665740412,0.5304020741460178,0.7380196681861947,0.17634392540391938,0.5882321507934892,0.5915316306249037,0.7678755560288231,2.842031681086401,5144.0,0.0041,280400.0,1467.9633944586967,310888.98905988544,0.004721824979706593
"Denver, CO",67.48897518236149,2261.818181818182,-1.6632834989020696e-07,0.0015969302088772886,0.21415277942649413,6.897886035471945,-2.5043572717727894e-08,0.0042485275606833055,99.70365022278105,2784.3812710704174,-1.921068477740485e-06,0.006314694874582,0.2933108293747844,0.3017300063608546,0.46115692169676165,1.2156246727683078,0.3652833488084634,0.33277453040930427,0.3814668205832419,0.5641084949874736,0.35843537359849287,0.10407129752099195,0.68176376154908,1.040199135147573,2.8199323029033545,5542.0,0.0051,1627100.0,2026.856121069835,616283.2068052413,0.0032888387979560264
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,0.17121313738417204,6.868938039594534,-4.2547500038574504e-07,0.002398575327807264,264.4464833282309,7755.073935584781,-1.0659057349510474e-06,0.006239156900182402,0.13906943405391659,0.1430306723748929,0.36787699291206477,0.8748234198780461,0.2757929373507861,0.246897981893846,0.13475439400723038,0.2726508626826234,1.0,0.2245731745789146,0.6716710500290546,1.6716710500290546,2.819145332589724,2598.0,0.0076,1162200.0,3277.120039914307,1740114.7781592829,0.0018832780923686478
"Salinas, CA",2.5769591734844233,150.9090909090909,-1.563251291772287e-07,0.001306511594569721,0.33791627812409386,10.38178749728099,-3.321810379880088e-07,0.005233236554441777,132.4381357853286,3704.5818553871577,-4.973561047717289e-07,0.005997462358058097,0.051147109556239995,0.30629253757487307,0.395519924640931,0.842186958838102,0.6232185782398955,0.26690581078656417,0.512789100696219,0.8243983898161666,0.485914594421038,0.30468809798369256,0.639377977451797,1.125292571872835,2.791877920527104,2598.0,0.0076,146900.0,2621.485081585082,849623.6587162022,0.0030854661998774803
"Daphne, AL",5.396498404304635,183.63636363636363,-1.5168026695242156e-07,0.0024948055046402295,0.2042255249422385,5.247852666017856,1.0415777276263524e-06,0.004082816151048596,56.579895181050624,1547.3867396739197,7.411245720294152e-07,0.0062022254076010115,0.06166581087367196,0.3084110881390931,0.6640841282913134,1.3898340674562988,0.3445939800530021,0.561522199841884,0.35936729646809673,0.5316642864945977,0.1904968037022911,0.47920370628498954,0.6667365928425787,0.8572333965448697,2.7787317504957665,5144.0,0.0041,89100.0,1607.620401002506,346331.8344657553,0.004641849928356686
"Asheville, NC",6.43257816430223,250.0,-1.4993131307450432e-07,0.0014925867837947198,0.26187061688105345,7.545305439956271,9.602233745122944e-07,0.005770472092388982,71.45955240380613,2063.961976432107,3.2531266174011114e-07,0.00685392191060628,0.06553105715835691,0.3092087968859894,0.4375744488540029,0.9406799548663627,0.46473198658402304,0.544074940287783,0.5844356442417058,0.8168016375337173,0.2484432499734268,0.42061121483773406,0.7538104766172088,1.0022537265906355,2.7597353189907157,4375.0,0.0084,206600.0,1773.5420542493714,431645.5912351482,0.004108792236645818
"Savannah, GA",9.603732765363551,325.45454545454544,1.448440441966754e-07,0.0019129318911733206,0.25007907135800506,7.435355017517659,2.1987424346171734e-06,0.005531115882173671,49.481028546900454,1509.1798794885324,2.668106393784655e-06,0.006266684388711304,0.07736151077125475,0.44365767162972974,0.5325759026734287,1.1425133161181122,0.44015725306529735,0.8096878138122741,0.5525147381832551,0.7725933647159038,0.16285140247808444,0.7507367314733615,0.675349027930915,0.8382004304089994,2.753307111243015,4006.0,0.0092,206500.0,1802.976711117876,335372.9476817465,0.005376035018867467
"Spartanburg, SC",8.822810581122605,310.0,-5.162569470686479e-07,0.0020535248976632212,0.17832606224331343,5.5087800659694395,4.824433462940407e-07,0.0052086117221537345,45.32221085512403,1252.710570245556,1.0500253009974253e-06,0.00679489408834259,0.07444816694599521,0.14212539569451776,0.564351079257926,1.2031503254618472,0.2906169680607934,0.44161020615852686,0.5095050958339068,0.6548135798643036,0.1466555518398435,0.5227312312842529,0.745923704612823,0.8925792564526664,2.7505431617788174,4319.0,0.0057,174300.0,1395.4544046739168,263512.7629191315,0.005295585645322853
"Bremerton, WA",2.2804236126862363,99.0909090909091,-1.043049135891923e-07,0.0011465398806266352,0.2870011979538464,8.372004424152985,-8.91331579396794e-07,0.005852436141287591,103.76930581717735,2645.4537484866937,-1.961376013790845e-06,0.006795845209541678,0.05004084050350334,0.3300192816096672,0.35936500068010524,0.7687708418637138,0.5171065741075556,0.14699035141221614,0.5953664937179288,0.8539197807717066,0.3742684193421366,0.09839152043224171,0.7460507849582952,1.120319204300432,2.7430098269358525,2801.0,0.0098,97600.0,1949.3798864306327,556929.6000162583,0.0035002267546449767
"Los Angeles, CA",68.42351094447231,4737.272727272727,-1.2688678164766976e-07,0.0009310469166174224,0.32014972192422575,9.834449089508588,-1.554022183314099e-07,0.00421436942608705,152.9067917321645,4168.908508861298,6.394993472355525e-07,0.005574771738499909,0.2967972510016411,0.3197195510684849,0.3106618172497023,0.9181208855010458,0.5861913384006561,0.3048178072828319,0.37691144011244415,0.6700071093127722,0.5656265027203639,0.46488358950330105,0.582901820666683,1.1485283233870467,2.7366563182008647,2598.0,0.0076,6273400.0,2924.553381752241,1010073.0992598324,0.002895387852518113
"Visalia, CA",7.128778382509112,247.27272727272728,2.476322798565651e-07,0.0019831983879185864,0.24548587008631995,6.7438770145694376,1.1751485323686267e-06,0.004897710767569556,57.49694186223287,1557.89271148641,-1.5808869541044523e-07,0.006343303365428021,0.0681283333630646,0.4905400255323765,0.5484567092497872,1.165041751862639,0.430584572619897,0.5901678028119102,0.4680428745034598,0.6833351608134084,0.19406809539562286,0.3524946236974532,0.6855861733548925,0.8796542687505153,2.7280311814265628,2598.0,0.0076,143700.0,1791.2614476237666,343421.48612210964,0.005215927133303627
"Boulder, CO",8.212549943691252,306.3636363636364,8.473254840639656e-08,0.0016792708029471192,0.24290768782696803,7.6361099937379695,4.415362063567004e-08,0.004227496722791313,124.49499283000574,3527.294765432775,-1.7977004348443096e-06,0.006004417664255159,0.07217150085078408,0.41624044434525537,0.47976657364149927,1.0317046481337826,0.4252113887685998,0.34761456473616353,0.3786621162470689,0.5912678106313688,0.4549812940368959,0.1214552175564464,0.6403072835331203,1.0952885775700163,2.718261036335168,5542.0,0.0051,212400.0,2267.2911156096125,809306.8152654475,0.0028015223310160257
"Santa Cruz, CA",-0.7295356887998284,36.36363636363637,-1.738912571293497e-07,0.0005823837168735488,0.41168952913941126,13.726241829589352,-7.03064758858808e-07,0.005339926080948738,182.25951115824552,5079.0854629441865,-1.2048251459658307e-06,0.005685710579694765,0.03881174940809488,0.29828051730753935,0.23186106451686073,0.5025338784418163,0.7769692448482528,0.18736606528147187,0.5270173772468286,0.915501999670955,0.679935975961048,0.2049978949865666,0.5977244807849236,1.2776604567459717,2.6956963348587433,2598.0,0.0076,100900.0,3422.2428899835795,1213720.265306768,0.002819630674221796
"Portland, ME",4.039111775186203,206.36363636363637,-6.331731094815682e-08,0.0011323321035354948,0.29508616973716345,9.07723016980936,1.1779302195172508e-06,0.00558717079212459,88.4968325017428,2502.4605668254635,1.2902317177945486e-06,0.006965089204082274,0.056601882566556655,0.348713982226928,0.35615392612372904,0.7689097348140147,0.5339564456272025,0.5907643636082612,0.5599903057193913,0.8269685285329926,0.3147922135968342,0.5565789688634123,0.7686636604950278,1.0834558740918618,2.679334137438869,2510.0,0.0136,218700.0,2184.107375886525,518015.9636129946,0.004216293568740776
"Fort Collins, CO",8.532382559162992,333.6363636363636,5.2270748027715895e-09,0.0020705879985069633,0.19227194337260287,6.170771215439971,5.912653805926361e-07,0.004126579233500986,86.86366810215885,2489.0470877723515,-1.7260806894676613e-06,0.005950249637347655,0.07336468295548622,0.3799775030976199,0.5682074804824631,1.2097796439204123,0.31968154757381995,0.46494818630263784,0.3652036073059662,0.5250443810928762,0.3084321159335832,0.13154723083118933,0.6330698341107365,0.9415019500443197,2.6763259750576083,5542.0,0.0051,189400.0,1867.8867104646176,573879.4316042784,0.0032548417099441
"Chattanooga, TN",11.189897735901969,418.1818181818182,7.309571484710782e-08,0.0016768677297878717,0.2220234847315525,6.157673202647145,1.1426447336852527e-06,0.005299235546318261,49.34961950078389,1371.4708224787316,1.2571638824621573e-06,0.006438613505772394,0.08327892996616815,0.4109328121465867,0.47922345932957905,1.0417258486253262,0.3816866680424145,0.5831970361544948,0.5215908260316368,0.712434160052844,0.16233965095610114,0.5519193455795474,0.6983206656294697,0.8606603165855709,2.614820325263741,4873.0,0.0071,286100.0,1540.7086406428016,299111.29460146767,0.005150954405435018
"Grand Rapids, MI",11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,0.215516897044676,6.865604513679978,3.909186047628978e-08,0.005842600211756853,54.14089110954129,1534.607009364518,-2.467318336514081e-07,0.006888032973322915,0.08587163219234072,0.36905291515831845,0.40365467091206103,0.8931809740164628,0.3681263032701574,0.3465290193422065,0.5940547592855288,0.7781179109206074,0.1809984922648033,0.3400038263183501,0.758368093079351,0.9393665853441544,2.6106654702812246,3564.0,0.0154,585700.0,1598.2777921109964,319844.50128496205,0.0049970463324833835
"Gainesville, FL",5.650529709872067,215.45454545454547,-2.6259105842739736e-07,0.0015845072221846875,0.22633371317595607,6.658674743851445,9.596807787618634e-07,0.005515467133365888,51.74658696595358,1463.3188731048306,7.24712755323096e-07,0.006546715860077929,0.06261351161829462,0.25782398598513007,0.45834922445975423,0.9793119605378031,0.3906696054545635,0.5439585751698962,0.5504277973841165,0.7457626001113983,0.17167425755051263,0.47689110001709817,0.7127643396267321,0.8844385971772448,2.6095131578264463,5854.0,0.0089,156300.0,1617.1536191339146,315501.5732325273,0.005125659446211569
"San Luis Obispo, CA",1.3738073253560883,65.45454545454545,8.351521944654826e-08,0.0008091751091372552,0.3717977701245503,12.688168793768067,3.786784323638687e-07,0.005486463173939444,129.45155175783358,3752.290948564902,1.9174892897080226e-07,0.005509654680555212,0.04665857653934111,0.4156852130316215,0.2831177857218442,0.6128941479830295,0.6938309195568628,0.4193567763585199,0.5465597855061635,0.8934752452845949,0.47428382038554423,0.4017906094719465,0.5742014592115033,1.0484852795970476,2.554854672864672,2598.0,0.0076,119400.0,3097.95816395664,915269.7717582192,0.003384748693279261
"Durham, NC",13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,0.21138137734519322,6.045365543591883,6.881036686921403e-07,0.0044151394658797334,71.67039184635192,1985.261633687505,8.785568373878711e-07,0.0068177164629953805,0.09110813447956867,0.5163985057380908,0.42656673865904793,0.9442416117976645,0.3595074759605753,0.4857161315025475,0.4036864361478873,0.583440174128175,0.24926433047591523,0.49856943062653064,0.7489730270947054,0.9982373575706206,2.52591914349646,4375.0,0.0084,351500.0,1735.7898789638784,415734.9550236545,0.004175231978906165
"Indianapolis, IN",40.65249939181109,1568.1818181818182,2.994255790298821e-07,0.0015308743293448062,0.18602871673939372,5.454913428581037,1.6024097435808401e-06,0.004544635722864578,48.894934762618,1288.342341878856,7.010599541275497e-07,0.006457526279140301,0.19319345197933813,0.5141632715783891,0.4462277492649901,1.0856489505093183,0.3066700529815096,0.6817982683503414,0.4209562527547589,0.5742912792455137,0.16056895393291018,0.4735581590467699,0.7008476220002633,0.8614165759331734,2.5213568056880056,4451.0,0.0085,1179500.0,1529.352250592349,280482.5278091416,0.005452575825446849
"Waco, TX",5.101992384263153,193.63636363636363,4.2382770325222464e-07,0.0015751218176314025,0.17939673986232035,4.970018022782832,1.4729427917653324e-06,0.004335833979205101,48.56572238642444,1275.0149927964621,-7.568104961510722e-08,0.007323100761800964,0.06056711331800759,0.570903854550656,0.45622804578633996,0.9730232048906875,0.2928483648798218,0.6540327779304671,0.3931101365491284,0.5395343189890394,0.15928688896438933,0.3641067713102822,0.8164979769644526,0.975784865928842,2.488342389808569,5602.0,0.018,138000.0,1448.6395304395303,255370.7918754268,0.005672690756060292
"Greenville, SC",16.933942466326222,628.1818181818181,2.620470891712884e-07,0.001571739459923343,0.19217013963879634,5.723025044352307,9.253031133215533e-07,0.004677319256727839,47.29564066196938,1333.6908198129054,6.568835032166871e-07,0.006361912396023495,0.1047079245383506,0.4971147097595496,0.4554636051066164,1.0156351347515833,0.3194693786410353,0.5365859389329609,0.43865112942473333,0.598385818745251,0.1543407587340817,0.46733320911600934,0.6880725463210764,0.8424133050551581,2.4564342585519925,4319.0,0.0057,465900.0,1570.9723763912125,293255.88205350976,0.005357002101340837
"Panama City, FL",1.143982697740709,65.45454545454545,7.139241543528951e-07,0.0009352641117807748,0.2902418631471171,7.303484185545562,-1.1749873899424383e-07,0.005651261726636507,57.74338783278298,1576.4488497717996,1.1158503083241965e-06,0.006850312499330944,0.04580118232866614,0.703218651074697,0.3116149380652561,0.6690310584591783,0.5238604371522575,0.312946589784143,0.5685375696400263,0.8304677882161551,0.19502783982907526,0.5320067019558985,0.753328219222188,0.9483560590512632,2.4478549057265964,5854.0,0.0089,88300.0,1752.428282828283,330114.2468039719,0.005308550902587698
"Eugene, OR",1.304948273376164,116.36363636363636,-4.6895959716380734e-07,0.0008665057371727605,0.25716394917213636,7.54691047155278,3.874763796903656e-07,0.005492645770250223,80.53106526668991,2107.33633454867,-8.35578325000069e-07,0.006606849635229597,0.04640168782757537,0.1636980113023303,0.29607497950416206,0.6385516468358995,0.4549228309918453,0.42124358468128403,0.547384305897158,0.7748457213930806,0.2837708065721846,0.2570288509644988,0.7207988792081786,1.0045696857803632,2.417967054009343,3016.0,0.0097,163100.0,1836.885469232354,451805.17892944673,0.004065658285690434
"Bakersfield, CA",11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,0.2509672550631519,7.016784706298001,1.8535694934968404e-06,0.005270369923781065,55.093081279360156,1545.5208959660958,7.908932545140584e-07,0.006110487247804156,0.08454731673858708,0.7227453070041118,0.3766776572885189,0.8379026313156248,0.44200831472867247,0.7356620037079807,0.5177412629703748,0.738745420334711,0.18470664465630673,0.4862166634193673,0.6544793568024686,0.8391860014587753,2.415834053109111,2598.0,0.0076,293100.0,1754.401058597983,349602.8949897485,0.005018268108590542
"East Stroudsburg, PA",-0.17748768520687946,22.727272727272727,-2.3265056042570418e-07,0.0008661321881606388,0.2857835365284301,7.860343156675152,1.7825581638556143e-06,0.005917961916415821,55.726256406762076,1395.5154828399832,2.8584145342610242e-06,0.0066826423412821535,0.0408712448033725,0.2714800334338034,0.295990554353015,0.6328523535094025,0.5145688486679899,0.7204329096016666,0.6041051101523797,0.8613895344863747,0.18717244396545377,0.7775532507150703,0.7309256257034435,0.9180980696688973,2.4123399576646745,2902.0,0.0158,57900.0,1818.701923076923,297607.8486367728,0.006111068412367812
"Greeley, CO",3.9421846940830823,127.27272727272727,5.303447036901485e-07,0.0012296366430533264,0.20827530700817473,6.278247670836523,8.679828968705445e-09,0.004306849420266114,84.56924386887499,2331.5074995452237,-2.6596287259839853e-06,0.006647578268084558,0.05624028198850843,0.6194869212714694,0.37814555289695967,0.8125313877824277,0.3530341217532369,0.34000685320149104,0.38924471194951277,0.5657617728261313,0.299496847562357,0.0,0.7262406764668081,1.025737524029165,2.404030684637724,5542.0,0.0051,115900.0,1838.7158585499928,497907.4584964118,0.0036928867547045266
"Vallejo, CA",2.143571954804679,139.0909090909091,-4.049244138757784e-08,0.0011384344049971957,0.3088947998316298,8.99988807881345,-1.2722514281477027e-06,0.004767434776960881,90.01799566893686,2459.593115479498,-1.7314522125983118e-06,0.005512950383170619,0.049530295483126825,0.35912454726533916,0.3575330964776349,0.7645964884383967,0.5627349805670768,0.06529825730695825,0.45066907144169527,0.7320365617252337,0.3207161403659697,0.13079032388527623,0.5746418016487672,0.8953579420147368,2.391990992178367,2598.0,0.0076,144400.0,2432.890970094417,599302.7652316781,0.004059535699211919
"Manchester, NH",0.2939635268337741,67.27272727272727,-1.0789896144027691e-07,0.0007456865564389292,0.29294601484083543,8.14860352481167,8.588520561344232e-07,0.005448882720827316,80.02856075101954,2357.989620694673,1.4280924636661647e-06,0.0065839140635798234,0.042630062141677215,0.3283800140201823,0.26876885028437364,0.5801677627104245,0.529496153618555,0.5223348411365981,0.5415479994641503,0.8062960762734278,0.2818138830703606,0.5760050708424895,0.717734432351509,0.9995483154218696,2.386012154405722,2032.0,0.0218,116100.0,1997.1228894747687,506824.8783963272,0.003940459465592881
"San Francisco, CA",44.32871293960535,2344.5454545454545,-5.817203267245849e-07,0.0011301917031955528,0.1622424200411954,6.51792238792078,-1.237323269391845e-06,0.0024750589780307398,176.4481777785562,4941.1626640528975,-2.494804729091523e-06,0.005173582249400724,0.20690810147442454,0.1122671408758626,0.3556701780308389,0.9182484575361023,0.2570970855012934,0.07278895237407924,0.14495436923074687,0.27350291198139354,0.6573046671608131,0.023225521898843204,0.5292984534791453,1.1866031206399583,2.378354490157454,2598.0,0.0076,2472300.0,3023.5909346900467,1265181.2847778692,0.0023898479775733526
"Pueblo, CO",0.8545136874062246,39.09090909090902,-1.4636324265145587e-07,0.0006982813881381212,0.20623202614164696,5.766421121283634,-1.274920032532503e-07,0.0056794252907937035,61.321650526508535,1486.2355882546547,-1.4750094947352515e-06,0.007634218796985363,0.044721276070552006,0.3108362160088978,0.2580548920912668,0.5608310602530856,0.3487757246923358,0.3108034337187858,0.5722935051343437,0.7466813674805116,0.2089628118396455,0.1669259356397547,0.8580667985108505,1.0670296103504961,2.374542038084093,5542.0,0.0051,64599.99999999999,1362.0622895622896,289876.8311027409,0.0046987621755790986
"Winchester, VA",3.3615403246183173,113.63636363636364,1.8885934594663321e-07,0.0017653080549690332,0.22915263743271952,6.517398571223359,1.7305359352571664e-06,0.004660904002144954,49.84216820537601,1388.70024525898,8.583725289150973e-07,0.005085245144265686,0.05407410368983949,0.4637333246509689,0.4992117007078843,1.052497505105608,0.39654451916150935,0.7092762192686074,0.4364619662566064,0.634734225837361,0.1642578031432978,0.495725238595723,0.5174956360786452,0.6817534392219431,2.368985170164912,3430.0,0.0082,72600.0,1796.6666666666667,358625.41155445046,0.005009869933307492
"Columbus, OH",30.66919780592396,1165.4545454545455,-8.147366722673313e-08,0.001168575070451689,0.17811234046197796,5.343759853337655,7.55185207586522e-07,0.0045702920747801275,53.90085483735235,1531.2879051823877,4.087690817811364e-07,0.006634075741734512,0.15594929293522242,0.34043275514709675,0.3643451349360314,0.8846395628072852,0.29017155097673086,0.5001024424444823,0.42437782263407015,0.5694635981224356,0.180063709376912,0.43237114632711865,0.7244365891276157,0.9045002985045276,2.3586034594342484,3265.0,0.0156,1159000.0,1491.469257748912,327269.7732520801,0.004557308311513711
"Tucson, AZ",9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,0.24054327875563872,6.469436616570969,1.2063009657474598e-06,0.005545094157841202,62.7191540665579,1602.0630956259968,9.224671922735911e-07,0.006252128725636677,0.07771923291442523,0.4734737432004525,0.31289322201855324,0.7035056769515318,0.4202837291379262,0.5968487555833042,0.5543789021589506,0.7645207667279137,0.21440516596009854,0.5047568846879054,0.6734042298401195,0.887809395800218,2.3558358394796635,4086.0,0.0066,403800.0,1563.7728356548598,356957.8355340108,0.004380833476635826
