msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Athens, GA",2.262699902867686,135.45454545454547,1.9790390555949763e-07,0.00150662939631045,63.87730182010229,1746.7502052366137,1.315379265793168e-06,0.00723709921270808,0.04997471962538953,0.3949952204512985,0.5222295957578748,0.5222295957578748,0.2399581768639325,0.5601225361700904,0.8144418439891352,0.8144418439891352,1.3366714397470099,4006.0,0.0092,104600.0,1796.4910521433776,352331.3580702692,0.005098867900895396
"Colorado Springs, CO",17.64714347707291,591.8181818181819,2.8627022969830883e-08,0.0020732344900205057,83.93358465937256,2109.9461169146803,-1.1184711783248873e-06,0.006349091785601286,0.10736862467308596,0.3513514716577606,0.6215277795502353,0.6215277795502353,0.3159599517122474,0.21716612294068707,0.7117656122693841,0.7117656122693841,1.3332933918196193,5542.0,0.0051,331200.0,1832.3568612111148,465016.8088458758,0.003940409951543123
"Knoxville, TN",16.018913473142412,514.5454545454545,3.138470910861558e-07,0.0013172066023008082,59.187028395494565,1723.678391862745,2.538603928794865e-06,0.007482297816201158,0.10129427575103045,0.4248882287938146,0.4890330367737845,0.4890330367737845,0.22218473860267587,0.7324884036007101,0.8427930355007203,0.8427930355007203,1.3318260722745048,4873.0,0.0071,439100.0,1777.676192019433,340442.902619132,0.005221657371451198
"Hilton Head Island, SC",4.108533174807699,159.0909090909091,2.160164227035761e-07,0.002145220612165583,76.85272445672888,2336.75795105612,2.284092654115227e-06,0.006122141576609146,0.05686086919801565,0.39966507339377616,0.6341434289092208,0.6341434289092208,0.28912756471578943,0.6966249535265615,0.6855243990362425,0.6855243990362425,1.3196678279454632,4319.0,0.0057,91200.0,2080.472222222222,528179.3054113957,0.003938950657299522
"McAllen, TX",15.775563269041257,490.90909090909093,3.009821825061216e-07,0.0018739740998295986,28.91267605697071,856.8103394644147,1.7888788417453773e-06,0.006526764556684646,0.10038642240942912,0.4215713385620877,0.5866071707040339,0.5866071707040339,0.10746235816207561,0.6268438569589928,0.732309101047943,0.732309101047943,1.318916271751977,5602.0,0.018,299500.0,1164.0576939203354,185186.56635688304,0.006285864665134602
"Seattle, WA",62.47442335283947,2580.909090909091,-3.4248436032604947e-07,0.0013616560366090016,141.4178662158429,3893.391703011149,-1.9077576370099346e-06,0.00729684053136081,0.27460331420388184,0.25566981838529856,0.4968228504313017,0.4968228504313017,0.5337923117354949,0.10594694201880812,0.8213494590495366,0.8213494590495366,1.3181723094808384,2801.0,0.0098,2146400.0,2193.73452344798,783020.2117733428,0.0028016320529960855
"Visalia, CA",7.128778382509112,247.27272727272728,2.476322798565651e-07,0.0019831983879185864,57.49694186223287,1557.89271148641,-1.5808869541044523e-07,0.006343303365428021,0.0681283333630646,0.4078164199117895,0.6057488507800693,0.6057488507800693,0.21578028284163028,0.3524946236974532,0.7110963237557308,0.7110963237557308,1.3168451745358003,2598.0,0.0076,143700.0,1791.2614476237666,343421.48612210964,0.005215927133303627
"Fresno, CA",18.35137154009765,678.1818181818181,-5.7646051159406974e-08,0.0019911669090443263,65.67737473253102,1795.9226848159394,-1.265387976184721e-07,0.006258127070662519,0.10999584992086375,0.32910814866326815,0.6071453431238215,0.6071453431238215,0.2467794177338053,0.35694035281389863,0.7012477788996744,0.7012477788996744,1.308393122023496,2598.0,0.0076,393600.0,1933.58343079922,399664.8795423658,0.004838011868876895
"Wenatchee, WA",1.7436129669160354,77.27272727272727,2.606387961405851e-07,0.0018015442602090496,92.30059222748046,2344.224798386283,-1.222264004393867e-06,0.006533231835331564,0.048038190288477986,0.41116982009670927,0.5739137593554009,0.5739137593554009,0.3476660973844841,0.20254056719481647,0.7330568828577311,0.7330568828577311,1.306970642213132,2801.0,0.0098,50500.0,1740.5673076923076,506376.8427293538,0.0034372964180405833
"Longview, WA",1.0839393683090173,33.63636363636363,1.0951796772158638e-07,0.0008873176141610429,81.1235448954833,2138.366949413895,-1.7490615219268876e-06,0.007849306973587183,0.045577181952472616,0.37220714916320796,0.41369450517834094,0.41369450517834094,0.30531151744546714,0.12830897767874552,0.8852286234662546,0.8852286234662546,1.2989231286445957,2801.0,0.0098,42400.0,1251.1976911976913,409653.2856296132,0.0030542845256926804
"Flint, MI",0.24554509229997346,37.27272727272727,6.887677743250483e-07,0.0008411458900915143,32.20260852023229,899.0303871842913,-1.259106766978709e-06,0.00791235309285784,0.04244943012721486,0.5215520133960169,0.40560285829136056,0.40560285829136056,0.1199293097075229,0.19734901496115465,0.8925183574861104,0.8925183574861104,1.298121215777471,3564.0,0.0154,140300.0,993.9122807017544,171420.39013332303,0.005798098347161235
"Savannah, GA",9.603732765363551,325.45454545454544,1.448440441966754e-07,0.0019129318911733206,49.481028546900454,1509.1798794885324,2.668106393784655e-06,0.006266684388711304,0.07736151077125475,0.38131508158701904,0.5934345677181752,0.5934345677181752,0.18540458242506844,0.7507367314733615,0.7022372223931138,0.7022372223931138,1.2956717901112889,4006.0,0.0092,206500.0,1802.976711117876,335372.9476817465,0.005376035018867467
"Muskegon, MI",-0.14730207984704352,20.0,7.761125831280483e-07,0.0007235098191170509,43.174769844236835,1182.2000343758127,-7.566637615356394e-07,0.00802314574272198,0.040983856595893514,0.5440716559809897,0.38498700374662376,0.38498700374662376,0.1615074895342252,0.2681487846903905,0.9053288041592412,0.9053288041592412,1.290315807905865,3564.0,0.0154,65600.0,1077.882154882155,223445.3644828904,0.004823918175150554
"Asheville, NC",6.43257816430223,250.0,-1.4993131307450432e-07,0.0014925867837947198,71.45955240380613,2063.961976432107,3.2531266174011114e-07,0.00685392191060628,0.06553105715835691,0.3053147356067932,0.519768612025128,0.519768612025128,0.2686905449863961,0.42061121483773406,0.7701368075002659,0.7701368075002659,1.289905419525394,4375.0,0.0084,206600.0,1773.5420542493714,431645.5912351482,0.004108792236645818
"Huntsville, AL",17.42268950920958,550.0,4.4289379280560314e-07,0.0022767535644842725,52.94567787616569,1297.3420460238817,1.5148640848432912e-06,0.005639360760231487,0.10653126648999726,0.4581596462863646,0.6571947276340018,0.6571947276340018,0.1985336103890938,0.5882321507934892,0.6297026643760415,0.6297026643760415,1.2868973920100433,5144.0,0.0041,280400.0,1467.9633944586967,310888.98905988544,0.004721824979706593
"Fort Collins, CO",8.532382559162992,333.6363636363636,5.2270748027715895e-09,0.0020705879985069633,86.86366810215885,2489.0470877723515,-1.7260806894676613e-06,0.005950249637347655,0.07336468295548622,0.34531838879398574,0.6210639789179537,0.6210639789179537,0.3270632824685024,0.13154723083118933,0.6656493213650196,0.6656493213650196,1.2867133002829734,5542.0,0.0051,189400.0,1867.8867104646176,573879.4316042784,0.0032548417099441
"Durham, NC",13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,71.67039184635192,1985.261633687505,8.785568373878711e-07,0.0068177164629953805,0.09110813447956867,0.42243352582586197,0.5112330216851658,0.5112330216851658,0.26948950519103254,0.49856943062653064,0.7659505374140733,0.7659505374140733,1.277183559099239,4375.0,0.0084,351500.0,1735.7898789638784,415734.9550236545,0.004175231978906165
"Modesto, CA",6.602358453838208,282.72727272727275,2.2028518243270103e-07,0.0016667039903501572,78.63107527443601,2147.9453300217297,-1.1550726449834398e-06,0.006476936583110609,0.06616444722993133,0.4007656647706242,0.5502828494894344,0.5502828494894344,0.29586649134201626,0.21200857196852724,0.7265477206758415,0.7265477206758415,1.2768305701652758,2598.0,0.0076,195400.0,1869.610331384016,467054.9556694094,0.004002977184353789
"Mount Vernon, WA",0.5536953730410843,40.90909090909091,9.20687420546405e-08,0.0009352730381586157,109.23952178561369,2898.6415532761966,-1.5399300767324844e-06,0.007563120479767419,0.043599029582532825,0.36770830909716085,0.42209874749598647,0.42209874749598647,0.41185489651370244,0.1577779084878216,0.8521381899208521,0.8521381899208521,1.2742369374168385,2801.0,0.0098,52800.0,2062.190476190476,568756.5211652787,0.003625787836182384
"Chattanooga, TN",11.189897735901969,418.1818181818182,7.309571484710782e-08,0.0016768677297878717,49.34961950078389,1371.4708224787316,1.2571638824621573e-06,0.006438613505772394,0.08327892996616815,0.36281659547016937,0.5520640563262729,0.5520640563262729,0.1849066177316095,0.5519193455795474,0.7221165987630297,0.7221165987630297,1.2741806550893027,4873.0,0.0071,286100.0,1540.7086406428016,299111.29460146767,0.005150954405435018
"Gainesville, FL",5.650529709872067,215.45454545454547,-2.6259105842739736e-07,0.0015845072221846875,51.74658696595358,1463.3188731048306,7.24712755323096e-07,0.006546715860077929,0.06261351161829462,0.2762682789961505,0.5358777728619208,0.5358777728619208,0.19398974560064147,0.47689110001709817,0.7346159788822806,0.7346159788822806,1.2704937517442014,5854.0,0.0089,156300.0,1617.1536191339146,315501.5732325273,0.005125659446211569
"Grand Rapids, MI",11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,54.14089110954129,1534.607009364518,-2.467318336514081e-07,0.006888032973322915,0.08587163219234072,0.3391430119850626,0.4934665633876561,0.4934665633876561,0.20306278101291836,0.3400038263183501,0.7740809134534237,0.7740809134534237,1.2675474768410797,3564.0,0.0154,585700.0,1598.2777921109964,319844.50128496205,0.0049970463324833835
"Yuma, AZ",2.6968889610855724,77.27272727272727,1.7771073208028104e-07,0.0014171498330391966,49.3531641229775,1305.7095023561023,1.5614096797389497e-06,0.006702306458830405,0.05159452507755997,0.38978892306923024,0.5065482010475127,0.5065482010475127,0.18492004981072607,0.5947909392825776,0.7526062072106331,0.7526062072106331,1.2591544082581458,4086.0,0.0066,61500.0,1431.6458598186284,277416.77200582554,0.0051606319598750325
"Yakima, WA",2.3550638971228235,100.9090909090909,3.533143166013951e-07,0.001239921574287744,63.570174281727276,1620.0876739343014,-7.536165972453293e-07,0.006970533765996459,0.05031929694406446,0.4350638514164288,0.47548874816566605,0.47548874816566605,0.23879434016456214,0.2685781637995511,0.7836201022563943,0.7836201022563943,1.2591088504220604,2801.0,0.0098,92200.0,1297.4877344877343,335099.3892089299,0.0038719489687842087
"Brunswick, GA",1.532059833303497,66.36363636363636,5.329980951174605e-07,0.0017094606749603735,44.82018088486433,1256.8773182813293,1.215018909143724e-06,0.006213077206805444,0.04724896054451386,0.48139075425075334,0.5577760068470169,0.5577760068470169,0.16774265087717583,0.545980653282381,0.6960388694703887,0.6960388694703887,1.2538148763174055,4006.0,0.0092,48500.0,1880.0667356797792,281053.6515177925,0.0066893517501969155
"Indianapolis, IN",40.65249939181109,1568.1818181818182,2.994255790298821e-07,0.0015308743293448062,48.894934762618,1288.342341878856,7.010599541275497e-07,0.006457526279140301,0.19319345197933813,0.4211700078543807,0.5264785477055446,0.5264785477055446,0.18318362412536723,0.4735581590467699,0.7243033961270036,0.7243033961270036,1.250781943832548,4451.0,0.0085,1179500.0,1529.352250592349,280482.5278091416,0.005452575825446849
"Bellingham, WA",1.6432940336073232,86.36363636363636,-1.1020209801105822e-07,0.001078331879754862,117.43583232422293,3027.216744623637,-1.2274835235507721e-06,0.00712981317465132,0.04766393591229371,0.3155579055864566,0.4471699713583252,0.4471699713583252,0.44291419863535697,0.20180507928792374,0.8020368507789994,0.8020368507789994,1.2492068221373247,2801.0,0.0098,97100.0,1914.6829924960373,617242.9527765726,0.0031019924713326093
"Flagstaff, AZ",0.8062247490819036,52.72727272727279,6.771740483587959e-07,0.0009978622855593559,117.77396227122478,3197.3277638664986,6.305060777062054e-07,0.0072488666969428685,0.044541127160539616,0.518562865345135,0.4330675839233635,0.4330675839233635,0.4441955166296958,0.4636163384820051,0.8158024642960917,0.8158024642960917,1.2488700482194552,4086.0,0.0066,70400.0,2391.9809829059827,645769.5630878239,0.0037040782341435253
"Greenville, SC",16.933942466326222,628.1818181818181,2.620470891712884e-07,0.001571739459923343,47.29564066196938,1333.6908198129054,6.568835032166871e-07,0.006361912396023495,0.1047079245383506,0.4115329127193959,0.5336402080787618,0.5336402080787618,0.17712321945677426,0.46733320911600934,0.713248000734071,0.713248000734071,1.2468882088128328,4319.0,0.0057,465900.0,1570.9723763912125,293255.88205350976,0.005357002101340837
"Denver, CO",67.48897518236149,2261.818181818182,-1.6632834989020696e-07,0.0015969302088772886,99.70365022278105,2784.3812710704174,-1.921068477740485e-06,0.006314694874582,0.2933108293747844,0.3010871757368633,0.5380549153365404,0.5380549153365404,0.3757194286750755,0.10407129752099195,0.7077884549861769,0.7077884549861769,1.2458433703227172,5542.0,0.0051,1627100.0,2026.856121069835,616283.2068052413,0.0032888387979560264
"Elkhart, IN",2.6205150058871527,65.45454545454545,-1.334126715185761e-06,0.0016794227136039165,38.528796774460965,1062.7638790323679,1.7311211665362038e-07,0.006152763555656999,0.05130960092598879,0.0,0.552511820131026,0.552511820131026,0.1439019241345857,0.39916447674395694,0.6890650782247923,0.6890650782247923,1.2415768983558184,4451.0,0.0085,133200.0,1024.7296296296297,239173.93701122276,0.004284453575648363
"Pueblo, CO",0.8545136874062246,39.09090909090902,-1.4636324265145587e-07,0.0006982813881381212,61.321650526508535,1486.2355882546547,-1.4750094947352515e-06,0.007634218796985363,0.044721276070552006,0.30623467202598315,0.3805656926713291,0.3805656926713291,0.23027372856595546,0.1669259356397547,0.8603589627102626,0.8603589627102626,1.2409246553815918,5542.0,0.0051,64599.99999999999,1362.0622895622896,289876.8311027409,0.0046987621755790986
"Portland, ME",4.039111775186203,206.36363636363637,-6.331731094815682e-08,0.0011323321035354948,88.4968325017428,2502.4605668254635,1.2902317177945486e-06,0.006965089204082274,0.056601882566556655,0.32764595823433007,0.45663357167770713,0.45663357167770713,0.33325203608661697,0.5565789688634123,0.7829905724983666,0.7829905724983666,1.2396241441760738,2510.0,0.0136,218700.0,2184.107375886525,518015.9636129946,0.004216293568740776
"Ocean City, NJ",0.5070843467253741,62.72727272727273,2.2990406091215486e-06,0.0018783696456815748,107.99430644829111,2855.018092251528,2.6823658995491946e-06,0.005818402624638699,0.04342514036738923,0.9367200033528842,0.5873774950881994,0.5873774950881994,0.4071362466789705,0.7527460533539436,0.650404455145186,0.650404455145186,1.2377819502333853,2619.0,0.0249,48800.0,,669491.0920828638,
"Bowling Green, KY",1.9606005882155269,105.45454545454545,6.351379113271948e-07,0.0016040641436151147,37.39270650400772,1078.7697312258574,6.067737240251638e-07,0.006126212243343359,0.04884769417942595,0.5077249140738731,0.5393051454714672,0.5393051454714672,0.13959679553053125,0.46027218768769,0.685995071587054,0.685995071587054,1.2253002170585212,5182.0,0.0086,83700.0,1264.375,243416.77957311305,0.005194280370553626
"Boulder, CO",8.212549943691252,306.3636363636364,8.473254840639656e-08,0.0016792708029471192,124.49499283000574,3527.294765432775,-1.7977004348443096e-06,0.006004417664255159,0.07217150085078408,0.3658168577200651,0.5524851976165338,0.5524851976165338,0.469664356263177,0.1214552175564464,0.6719125222266131,0.6719125222266131,1.224397719843147,5542.0,0.0051,212400.0,2267.2911156096125,809306.8152654475,0.0028015223310160257
"Bremerton, WA",2.2804236126862363,99.0909090909091,-1.043049135891923e-07,0.0011465398806266352,103.76930581717735,2645.4537484866937,-1.961376013790845e-06,0.006795845209541678,0.05004084050350334,0.3170783449492311,0.4591235006891799,0.4591235006891799,0.39112592466301016,0.09839152043224171,0.7634216645476264,0.7634216645476264,1.2225451652368062,2801.0,0.0098,97600.0,1949.3798864306327,556929.6000162583,0.0035002267546449767
"San Diego, CA",41.37253131876002,1753.6363636363637,-1.1614164191949144e-08,0.0013491832169169988,153.22073518012,4625.131610360518,8.34997682181807e-07,0.0064858891686772726,0.19587963584080104,0.34097630266377726,0.4946369746671505,0.4946369746671505,0.5785183956652022,0.4924314644795647,0.7275828671420468,0.7275828671420468,1.2222198418091974,2598.0,0.0076,1560300.0,2971.155757070846,1006021.5507693476,0.0029533718783645107
"Greeley, CO",3.9421846940830823,127.27272727272727,5.303447036901485e-07,0.0012296366430533264,84.56924386887499,2331.5074995452237,-2.6596287259839853e-06,0.006647578268084558,0.05624028198850843,0.4807066446007355,0.4736863023293256,0.4736863023293256,0.31836873446167435,0.0,0.7462782371699641,0.7462782371699641,1.2199645394992897,5542.0,0.0051,115900.0,1838.7158585499928,497907.4584964118,0.0036928867547045266
"Hickory, NC",2.502008314031087,105.45454545454545,-1.84660999755398e-07,0.0008177773112620104,44.04727818783491,1225.4255323348798,1.0063420172835757e-06,0.007256284044616924,0.050867494470393106,0.29636056715809017,0.40150748840969513,0.40150748840969513,0.16481379425753004,0.5165757740593481,0.8166600982361687,0.8166600982361687,1.2181675866458639,4375.0,0.0084,157700.0,1489.4291666666668,246847.1705122285,0.0060338109753333485
"Springfield, MO",8.646792371759886,270.90909090909093,4.735372645953498e-07,0.0013011652435841105,42.76280778647034,1153.8003228082334,1.2136656223286665e-06,0.006438278361598981,0.07379150540694757,0.46606028791263715,0.4862217705077157,0.4862217705077157,0.1599463903110375,0.5457899602209876,0.7220778475772193,0.7220778475772193,1.208299618084935,4956.0,0.0097,236800.0,1228.582905982906,251748.54676332575,0.004880198602051607
"Columbus, OH",30.66919780592396,1165.4545454545455,-8.147366722673313e-08,0.001168575070451689,53.90085483735235,1531.2879051823877,4.087690817811364e-07,0.006634075741734512,0.15594929293522242,0.32296480248343523,0.4629851926390716,0.4629851926390716,0.20215318161902604,0.43237114632711865,0.7447170018897183,0.7447170018897183,1.20770219452879,3265.0,0.0156,1159000.0,1491.469257748912,327269.7732520801,0.004557308311513711
"Morristown, TN",1.4114159762105325,44.54545454545455,-7.447573308407375e-08,0.0010038481317080536,44.30990192868342,1270.4202882586942,1.2614752900136265e-06,0.006853223965201777,0.04679888108306416,0.32476904223031366,0.4341166102339712,0.4341166102339712,0.1658089871644983,0.552526870529733,0.7700561072697353,0.7700561072697353,1.2041727175037065,4873.0,0.0071,49200.0,1137.5833333333333,265741.86108763365,0.004280783346204506
"Auburn, AL",3.683538046638073,135.45454545454547,6.389168269531432e-07,0.0021667956059419876,43.296773418450584,1227.218663727962,8.431450707558231e-07,0.005065740308800073,0.055275363039521956,0.5086992115784571,0.6379244709808699,0.6379244709808699,0.1619698128995463,0.49357952153018736,0.5633775587603687,0.5633775587603687,1.2013020297412385,5144.0,0.0041,75200.0,1450.3154140983088,317542.6895805218,0.00456730846493174
"Sacramento, CA",45.89053483470843,1729.090909090909,-9.94307188129875e-08,0.0018334422119667564,92.00038564251605,2431.768246461992,-1.280477611605897e-06,0.005550206281158915,0.2127347052847343,0.3183350323901212,0.5795039114938098,0.5795039114938098,0.3465284871173526,0.1943376268790578,0.6193941402886544,0.6193941402886544,1.1988980517824641,2598.0,0.0076,1095100.0,2257.290357841637,590018.0704427218,0.003825798684687526
"Fort Wayne, IN",5.184361582188454,211.8181818181818,2.6437083226607786e-07,0.0011201173795189752,38.77042572814763,1101.8016586184476,1.2620505137472386e-06,0.006621860359462099,0.06087440359482371,0.4121320309116629,0.4544929274727223,0.4544929274727223,0.1448175588751853,0.5526079259080372,0.7433045931840457,0.7433045931840457,1.197797520656768,4451.0,0.0085,237200.0,1179.9154761904765,235676.05120959276,0.005006514111784517
"College Station, TX",8.984211485570496,274.54545454545456,8.844171580843418e-07,0.0022748593253172173,34.623929358716566,1125.8665973177383,-6.62980298147607e-07,0.0048506208878297255,0.07505029650237556,0.5719952424168373,0.6568627600766236,0.6568627600766236,0.1291047228524599,0.28134981956092475,0.5385042853611431,0.5385042853611431,1.1953670454377667,5602.0,0.018,142000.0,1607.7707471956176,301072.1237511923,0.005340151479863637
"Panama City, FL",1.143982697740709,65.45454545454545,7.139241543528951e-07,0.0009352641117807748,57.74338783278298,1576.4488497717996,1.1158503083241965e-06,0.006850312499330944,0.04580118232866614,0.5280379476458311,0.4220971831381696,0.4220971831381696,0.21671417130521684,0.5320067019558985,0.769719467805613,0.769719467805613,1.1918166509437826,5854.0,0.0089,88300.0,1752.428282828283,330114.2468039719,0.005308550902587698
"Lafayette, IN",3.1158769197115403,115.45454545454545,8.982476048829969e-07,0.0013348662096381192,40.19205099377195,1154.359810358495,1.071190296734369e-06,0.006211328069850881,0.053157620616083485,0.5755610721778098,0.49212790294168124,0.49212790294168124,0.15020470086069326,0.525713612983794,0.6958366247753849,0.6958366247753849,1.187964527717066,4451.0,0.0085,110800.0,1366.5413466461853,258002.7672080671,0.005296615076783785
"Walla Walla, WA",0.7349630628660908,25.454545454545453,7.494435959591771e-09,0.0010161825501403988,73.9169335877338,1900.599122438366,-4.4771998390678734e-07,0.006684600889572012,0.04427527507219586,0.3459029703342328,0.4362782310207649,0.4362782310207649,0.27800260609732486,0.31168237572150564,0.7505589933288439,0.7505589933288439,1.1868372243496088,2801.0,0.0098,29500.0,1443.1712962962963,404286.2393390597,0.003569677015610622
"El Centro, CA",1.926663981283114,76.36363636363636,6.452365505892107e-07,0.001462032623051897,49.846883770286475,1479.5416054482173,-2.2046926190542473e-07,0.005984680930324068,0.048721088729802436,0.5103285919557276,0.5144139607825914,0.5144139607825914,0.1867909632683033,0.34370451278819847,0.6696304540764599,0.6696304540764599,1.1840444148590512,2598.0,0.0076,59000.0,1655.0,339420.4315101102,0.004875958682383276
"Hanford, CA",1.0611004697381747,47.27272727272727,4.347778718294384e-07,0.0012172428666273377,55.87902323299764,1562.196561748189,4.4838102733223404e-08,0.006314646218072204,0.04549197811850576,0.45606716200325936,0.4715142789869816,0.4715142789869816,0.2096493019232088,0.3810892511971304,0.7077828290567961,0.7077828290567961,1.1792971080437777,2598.0,0.0076,43500.0,1741.8131313131314,345351.45338061283,0.005043595775441762
"San Antonio, TX",49.24708337950655,1863.6363636363637,2.913446993739068e-07,0.0018191039035381096,45.248253943804805,1165.3887828646816,-7.425424614928452e-07,0.005378611147583759,0.22525679797784484,0.4190865580865167,0.5769911067177412,0.5769911067177412,0.16936480152717173,0.27013863185808196,0.5995533808995716,0.5995533808995716,1.1765444876173128,5602.0,0.018,1179700.0,1460.6926833326845,288908.7900355374,0.005055895610351665
"Janesville, WI",1.114970538969994,54.54545454545455,1.1852319882723208e-07,0.0008981762575029978,40.81371192536213,1191.9911817862917,3.6759542083264487e-07,0.006684295386386694,0.04569294824937145,0.3745289194970536,0.4155974947106886,0.4155974947106886,0.15256043818915774,0.42656932267252873,0.7505236693947311,0.7505236693947311,1.1661211641054197,2711.0,0.0185,72100.0,995.7916666666666,253334.10145066245,0.003930744660764117
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,264.4464833282309,7755.073935584781,-1.0659057349510474e-06,0.006239156900182402,0.13906943405391659,0.2113786950020622,0.46572386328795606,0.46572386328795606,1.0,0.2245731745789146,0.6990543449704946,0.6990543449704946,1.1647782082584506,2598.0,0.0076,1162200.0,3277.120039914307,1740114.7781592829,0.0018832780923686478
"East Stroudsburg, PA",-0.17748768520687946,22.727272727272727,-2.3265056042570418e-07,0.0008661321881606388,55.726256406762076,1395.5154828399832,2.8584145342610242e-06,0.0066826423412821535,0.0408712448033725,0.28398767666905567,0.40998173530023585,0.40998173530023585,0.20907040352888054,0.7775532507150703,0.7503325353602445,0.7503325353602445,1.1603142706604803,2902.0,0.0158,57900.0,1818.701923076923,297607.8486367728,0.006111068412367812
"Salinas, CA",2.5769591734844233,150.9090909090909,-1.563251291772287e-07,0.001306511594569721,132.4381357853286,3704.5818553871577,-4.973561047717289e-07,0.005997462358058097,0.051147109556239995,0.3036662523670834,0.4871587245673968,0.4871587245673968,0.49976429887549373,0.30468809798369256,0.6711083120263694,0.6711083120263694,1.1582670365937662,2598.0,0.0076,146900.0,2621.485081585082,849623.6587162022,0.0030854661998774803
"Bakersfield, CA",11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,55.093081279360156,1545.5208959660958,7.908932545140584e-07,0.006110487247804156,0.08454731673858708,0.5390758429744527,0.47254806782336795,0.47254806782336795,0.20667103402167902,0.4862166634193673,0.6841768623733814,0.6841768623733814,1.1567249301967493,2598.0,0.0076,293100.0,1754.401058597983,349602.8949897485,0.005018268108590542
"Detroit, MI",9.116276225290369,979.0909090909091,1.0121617824898373e-07,0.0009382215599264645,39.64194680694601,1142.9378256583884,-8.8205268851039e-07,0.006504052980542879,0.07554298322809763,0.3700667434046887,0.42261547927208565,0.42261547927208565,0.14812012243281036,0.2504800997644657,0.7296830655177555,0.7296830655177555,1.1522985447898413,3564.0,0.0154,2034200.0,1403.2156452517402,247627.53654607548,0.005666638148664242
"Eugene, OR",1.304948273376164,116.36363636363636,-4.6895959716380734e-07,0.0008665057371727605,80.53106526668991,2107.33633454867,-8.35578325000069e-07,0.006606849635229597,0.04640168782757537,0.2230613878618547,0.4100472001872849,0.4100472001872849,0.3030663604684424,0.2570288509644988,0.7415689718902022,0.7415689718902022,1.1516161720774871,3016.0,0.0097,163100.0,1836.885469232354,451805.17892944673,0.004065658285690434
"Kansas City, MO",21.045456796765887,988.1818181818181,1.1451890619073725e-07,0.0009952749883724733,48.911835600907516,1381.9369811753177,4.159216751787316e-08,0.006374506936922019,0.12004652693532988,0.373496514249217,0.432614157163808,0.432614157163808,0.1832476685804999,0.3806318630688985,0.7147042498151334,0.7147042498151334,1.1473184069789415,4956.0,0.0097,1144400.0,1429.0833652553492,303456.38801645825,0.00470935337560876
"Lewiston, ID",0.6251442607327207,30.0,5.228645728687535e-07,0.0011007958251371514,59.65372122867697,1554.1770664866176,6.038888195342e-07,0.00619592262869119,0.04386558005321822,0.4787780826759325,0.45110680320476393,0.45110680320476393,0.22395323598153224,0.45986567277666845,0.6940553641710553,0.6940553641710553,1.1451621673758192,3427.0,0.0069,30800.0,1270.0,348363.45358310745,0.003645617779182517
"Clarksville, TN",3.937721074055747,124.54545454545455,4.3146465571820154e-07,0.0014312876131380063,43.086929078623086,1131.573949952245,2.4356184425190654e-06,0.005675461622838833,0.056223629804581066,0.45521293330146995,0.5090258630068772,0.5090258630068772,0.16117462356179246,0.7179766109500189,0.6338768417772729,0.6338768417772729,1.14290270478415,4873.0,0.0071,101300.0,1365.0149024024024,269773.054267143,0.005059863766270352
"Tallahassee, FL",7.236726974832775,265.45454545454544,5.512128677096437e-07,0.0014956659287190506,41.77449368512157,1178.0655496822299,9.724322357036376e-07,0.0055699705984605,0.06853105129224892,0.4860869711658041,0.5203082356572021,0.5203082356572021,0.15620124838159424,0.5117975112486016,0.6216793977776058,0.6216793977776058,1.141987633434808,5854.0,0.0089,200600.0,1485.623741331373,284415.4145292579,0.00522342905988503
"Sioux Falls, SD",6.608420515051965,228.1818181818182,2.2398340128010284e-07,0.0014702648152576936,48.50857224517625,1362.7551268431375,5.808630111839531e-07,0.00559626086221685,0.06618706263126305,0.4017191566585318,0.5158566617814699,0.5158566617814699,0.18171953243421196,0.45662108202435137,0.6247192205662677,0.6247192205662677,1.1405758823477377,5353.0,0.0131,173700.0,1176.555411979325,327967.386060554,0.003587415889463145
"Killeen, TX",4.650698058837416,185.45454545454547,-5.367757985894418e-08,0.001320896172596772,43.95264471312239,1085.2196332038698,1.2706578249810497e-06,0.005812935872602878,0.05888349417786022,0.33013131828857134,0.4896796381429401,0.4896796381429401,0.16445518782502938,0.5538207911419841,0.6497723596450243,0.6497723596450243,1.1394519977879645,5602.0,0.018,155100.0,1326.1081433234074,254564.3218916604,0.00520932443898318
